Girardia tigrina,planariid sp. A,turbellarian sp. A,paleonemertean sp. A,Prostoma graecense,Amphidelus sp. A,Teratocephalus sp. A,Dorylaimus sp. A,Actinolaiminae sp. A,mermithid sp. A,nematode sp. A,Chaetogaster limnaei,Dero digitata,Dero trifida,Nais communis / variabilis,Ophidonais serpentina,Paranais frici,Slavina appendiculata,Stylaria lacustris,Vejdovskyella intermedia,Aulodrilus limnobius,Aulodrilus pigueti,Aulodrilus japonicus,Bothrioneurum vejdovskyanum,Branchiura sowerbyi,Ilyodrilus frantzi,Ilyodrilus templetoni,Limnodrilus claparedianus,Limnodrilus hoffmeisteri,Limnodrilus udekemianus,Potamothrix bavaricus,Psammoryctides californianus,Quistadrilus multisetosus,Embolocephalus nikolskyi,Teneridrilus mastix,Tubificoides brownae,Tubificoides fraseri,Tubificoides heterochaetus,Varichaetadrilus angustipenis,enchytraeid sp. B,Sparganophilus eiseni,Altmanella freidris,Lumbriculus variegatus,Rhynchelmis rostrata,Mooreobdella microstoma,Boccardiella ligerica,Polydora cornuta,Pseudopolydora kempi,Streblospio benedicti,Marenzelleria neglecta,Heteromastus filiformis,Eteone lighti,Hediste limnicola,Alitta succinea,Manayunkia speciosa,Laonome calida,Herpetocypris brevicaudata,Isocypris sp. A,Candona sp. A,Cyprideis sp. A,Hyperacanthomysis longirostris,Neomysis mercedis,Balanus improvisus,Nippoleucon hinumensis,Sinelobus sp. A,Synidotea laevidorsalis,Asellus hilgendorfii,Caecidotea racovitzai,Gnorimosphaeroma insulare,Gnorimosphaeroma oregonensis,Uromunna sp. A,Ampelisca abdita,Monocorophium acherusicum,Sinocorophium alienense,Sinocorophium heteroceratum,Americorophium spinicorne,Americorophium stimpsoni,Grandidierella japonica,Crangonyx floridanus,Gammarus daiberi,Melita nitida,Hyalella sp. A,Palaemon macrodactylus,Crangon franciscorum,Rhithropanopeus harrisii,Stylurus olivaceus,Oxyethira sp. A,Procladius sp. A,Ablabesmyia sp. A,Chironomus attenuatus,Cryptochironomus sp. A,Cryptochironomus sp. B,Harnischia curtilamellata,Paracladopelma sp. A,Polypedilum sp. A,Psectrocladius sp. A,Fluminicola sp. A,Hydrobioidea sp. A,Hydrobioidea sp. D,Hydrobioidea sp. E,Gyraulus circumstriatus,Dilatata dilatatus,Helisoma anceps,Physa sp. A,Ferrissia californica,Melanoides tuberculata,Corbicula fluminea,Pisidium casertanum,Pisidium compressum,Limecola petalum,Mya arenaria,Potamocorbula amurensis
0,0,0,0,0,0,0,0,0,0.43727272727272726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.748181818181818,0,0,0,0,0,0,0,0,61.625454545454545,2.186363636363636,0,0,0,0,0,0,0,0,0,0,233.39272727272729,0,0,0,0,0,2.1854545454545455,0,0,0,0,0,0.43727272727272726,0.43727272727272726,34.09090909090909,0,1.3118181818181818,0,0,0,0,0,0.43727272727272726,0,181.38181818181818,13.549090909090907,0.43727272727272726,64.68636363636364,0.43727272727272726,0,12.238181818181818,0,0,0,0.43727272727272726,0,0,0,0,0,0,0,0,0.43727272727272726,0,0.43727272727272726,0,0,0,0,0,0,0,0,0,0,0,2.186363636363636,0,0,0.43727272727272726,0,573.8645454545455
0,0,1.6025,0,59.69583333333333,0,8.0125,69.31166666666667,27.245,3.205833333333333,0,0,0,3.205833333333333,0,0,0.8016666666666666,5.609166666666667,0,0,149.04,0,22.035833333333333,214.74333333333334,1.6025,51.280833333333334,0.8016666666666666,0,131.01,8.414166666666667,0,0,30.449166666666667,6.410833333333334,0.4008333333333333,0,0,0,250.80083333333334,0,3.2066666666666666,0,1.6025,0,0,0,0,0,0,0,0,0,2.0041666666666664,0,2354.9683333333332,2.8049999999999997,0.4008333333333333,0.4008333333333333,2.0033333333333334,0,0,0,0,0,0,0,0,0,0,0,1.6025,0,0,0,0,91.7475,255.20833333333334,0,0,244.39249999999998,0,0.4008333333333333,0,0,0,0,0,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4008333333333333,0,17.628333333333334,796.4741666666666,8.414166666666667,2.404166666666667,0,0,0
0,0,10.418333333333333,0,6.010833333333333,0,0.8016666666666666,7.613333333333333,8.815,37.259166666666665,0,0,0,0,0,0,0.8016666666666666,0,0,0,69.31166666666667,0,0.4008333333333333,195.91416666666666,0,1.2016666666666667,0.4008333333333333,0,173.4775,0.4008333333333333,0,14.424166666666666,6.8125,0,0,0,0,0,1052.8841666666667,0,0.4008333333333333,0,0,0,0,0.4008333333333333,0,0,0,245.99333333333334,0,0,2.0041666666666664,0,9.616666666666667,40.865833333333335,0,0.4008333333333333,0.8016666666666666,4.0075,0.4008333333333333,0.4008333333333333,0,56.490833333333335,0,0,0,0,5.208333333333334,0,0,0,0,2.404166666666667,0,1691.1058333333333,2015.2241666666666,1.6033333333333333,0,736.7791666666667,0,0.4008333333333333,0,0,0,2.405,0,0.8016666666666666,0,0,0.8016666666666666,0,0,0,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,78.12583333333333,1159.8558333333333,0,0,0,0,165.86666666666665
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6033333333333333,0,0,0,0,0,0,0,0,19.231666666666666,3.205833333333333,0,0,0,0,0,0,0,0,0,0,268.43083333333334,0,0,0,1.6033333333333333,0,2.405,0,0,0,0,10.015833333333333,0,20.031666666666666,157.45166666666665,0,1.6033333333333333,0,0,0,0,0,0.4008333333333333,0,247.19666666666666,0.4008333333333333,2.8049999999999997,18.43,16.826666666666664,0,14.0225,0,0,0,0.4008333333333333,0,0,0,0,0,0.4008333333333333,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.87500000000001,0,0,4.408333333333333,0,1632.2116666666666
1.2025,0,0,0,97.75666666666666,0,0,26.043333333333333,21.235,8.815,0,0,0,0.8016666666666666,0,0.4008333333333333,0.8016666666666666,0,1.6025,0.4008333333333333,261.6175,0.4008333333333333,36.46,390.625,0,70.91333333333333,2.405,0.4008333333333333,66.10666666666667,3.205833333333333,0.4008333333333333,0,37.259166666666665,24.440833333333334,0,0,12.820833333333333,0,616.5858333333333,0,9.615833333333333,0,6.01,0,0.8016666666666666,0,0,0,0,0,0,0,0.8016666666666666,0,3233.5725,9.215833333333334,0,0.4008333333333333,1.2025,4.8075,0,0,0,0,0,0,0,0,1.6025,0,0.8016666666666666,0,0,0,0,604.5675,847.7558333333334,0,0,499.2008333333333,0,0.4008333333333333,0,0,0,0,0,2.0033333333333334,0,0,0.4008333333333333,0,2.404166666666667,0,0,0,0,0,0,0,0.4008333333333333,0,0,2.0033333333333334,0,43.26916666666666,1663.0591666666667,9.215,2.404166666666667,0,0,0
1.6025,0,4.006666666666667,0,22.435,0,0,27.24416666666667,12.02,311.6983333333333,0,0,0,2.0033333333333334,0.4008333333333333,0.4008333333333333,0.4008333333333333,2.404166666666667,0,0.4008333333333333,216.345,0.4008333333333333,2.8049999999999997,317.3075,2.404166666666667,0.8016666666666666,4.808333333333334,0,432.69166666666666,0,0,9.215,13.621666666666666,0,0.4008333333333333,0,0,0,2127.8058333333333,0,0,0,0,0,2.0033333333333334,3.205833333333333,0,0,0,240.38416666666666,0,0,3.6058333333333334,0,3.205833333333333,54.48833333333334,0.4008333333333333,4.006666666666667,1.6025,2.404166666666667,1.2016666666666667,0,0,9.215,2.404166666666667,0,0.4008333333333333,0,3.205833333333333,0,0.4008333333333333,0,0,0,0,1893.0291666666667,2264.8233333333333,0,0.4008333333333333,903.445,0,2.404166666666667,0.4008333333333333,0,0,1.6033333333333333,0,0,0.4008333333333333,0,0.4008333333333333,1.6025,0,0.8016666666666666,0.4008333333333333,0,0,0,0,0,0.4008333333333333,0,0,0,0,219.9525,1747.1958333333334,0,0,0,0,187.49916666666667
0,0,0,0,0,0,0,0,0,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2025,0,0,0,0,69.71166666666667,0,0,0,0,0,0,0.4008333333333333,0,16.025833333333335,9.615833333333333,0.4008333333333333,0,0,0,0,0,0,0,0,0,193.10833333333332,0,0.4008333333333333,1.2016666666666667,5.609999999999999,0,0.4008333333333333,0,0.8016666666666666,0,0,2.0033333333333334,0,0,105.36916666666667,0,0,0,0,0,0.4008333333333333,0,0,0,7.611666666666666,3.205,1.2016666666666667,633.4133333333333,1.6033333333333333,0,96.15416666666667,0,0,0,0,0,0,0,0.8016666666666666,0,0,0,0,0,0,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0,6.410833333333333,0,0,1.6033333333333333,0,450.32
2.8049999999999997,0,0,0,50.88166666666667,0,3.205,13.6225,6.01,2.8049999999999997,0,0,0,2.0033333333333334,0,6.41,0,0.8016666666666666,0.4008333333333333,1.6025,201.1225,0.4008333333333333,27.645,308.0925,0,26.44333333333333,0.8016666666666666,0,127.00333333333333,4.406666666666666,0,0,28.445833333333333,15.625833333333333,0,0,0,0,599.7591666666667,0,16.8275,0.4008333333333333,3.205833333333333,0,1.6025,0,0,0,0,0,0,0,0,0,951.1208333333334,7.6125,0,9.215,10.015833333333333,0,0,0,0,0,0,0,2.0033333333333334,0,0,0,0,0,0,0,0,173.4775,376.6025,0,0,152.24416666666667,0,6.810833333333333,0,0,0,0,0,2.0033333333333334,0,0,0,0,1.6025,0,0,0,0,0,0,0,0.4008333333333333,0,0,0,0,18.829166666666666,1349.7591666666667,6.410833333333334,1.2025,0,0,0
2.404166666666667,0,0.4008333333333333,0,13.623333333333333,0,0,0.8016666666666666,5.2091666666666665,91.34666666666666,0,0,0,0,0,0,0,0,0,0,21.635833333333334,0,0.4008333333333333,85.33666666666667,0,0,1.2016666666666667,0,54.086666666666666,0,0,0.4008333333333333,4.006666666666667,0,0,0,0,0,915.0641666666667,0,0.4008333333333333,0,0,0,0,0.8016666666666666,0,0,0,110.57666666666667,0,0,1.2025,0,4.006666666666667,33.655,0,1.6025,1.2016666666666667,0,1.6025,0,0,19.231666666666666,0.8016666666666666,0,0,0.8016666666666666,1.6025,2.404166666666667,1.2025,0,0,0,0,2296.875,2104.1666666666665,0,0,1124.6,0,4.4075,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4008333333333333,0,0,0.4008333333333333,0,76.12166666666667,889.8233333333334,0,0,0,0,92.1475
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4008333333333333,0.4008333333333333,0,0,0,0,72.515,0,0,0,0,0,0,0,0.4008333333333333,3.205833333333333,6.01,0,0,0,0,0,0,0,0,0,0,165.465,0,0,0,1.6033333333333333,0,0.4008333333333333,0,0,0,0,2.0033333333333334,0,0,106.97333333333333,0,2.0033333333333334,0,0,0,0,0,0.8016666666666666,0,296.47583333333336,0,2.0041666666666664,93.75,0,0,19.631666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0033333333333334,0,0,0.4008333333333333,0,1917.8683333333333
1.6025,0,0,0,52.48416666666667,0,4.006666666666667,15.625833333333334,3.205833333333333,4.006666666666667,0,0,0,8.0125,0,0,0,4.406666666666666,0,0.4008333333333333,113.38,0,26.844166666666666,214.74333333333334,0.4008333333333333,72.51666666666667,3.6066666666666665,0,66.10666666666667,1.6033333333333333,0.4008333333333333,0,28.845833333333335,26.04083333333333,0,0,0,0,504.8066666666667,0,9.215,2.404166666666667,0.4008333333333333,0,0.8016666666666666,0,0,0,0,0,0,0,2.0033333333333334,0,471.1541666666667,8.414166666666667,0,4.006666666666667,0,0.4008333333333333,0,0,0,0,0,0,1.2016666666666667,0,0,0,3.6058333333333334,0,0,0,0,27.644166666666667,165.46416666666667,0,0,141.42666666666668,0,0.8016666666666666,0,0,0,0,0,2.404166666666667,0,0.4008333333333333,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.035833333333333,703.1233333333333,6.411666666666666,0.8016666666666666,0,0,0
0,0,2.0041666666666664,0,7.2124999999999995,0,0,0.8016666666666666,6.01,52.88333333333333,0,0,0,0.8016666666666666,0,0,0,0,0,0,24.039166666666667,0,0,105.77083333333333,0,0,0,0,48.47833333333333,0,0,1.2025,0.4008333333333333,0,0,0,0,0,673.0783333333334,0,0.8016666666666666,0,0,0,0,5.2091666666666665,0,0,0,481.9716666666667,0,0,1.2025,0,0,9.215,0,0,0.4008333333333333,0,1.2016666666666667,0,0,47.6775,4.006666666666667,0,0.8016666666666666,0,6.8116666666666665,1.2025,10.817499999999999,0,0,0.4008333333333333,0,3485.576666666667,205.93,0.4008333333333333,0,1249.5983333333334,0.8016666666666666,2.8049999999999997,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4008333333333333,0,17.228333333333335,573.3166666666667,0,0.4008333333333333,0,0,251.20166666666668
0,0,0,0,0,0,0,0,0,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.06833333333333,0,0,0,0,0,0,0,0,10.0175,5.208333333333333,0,0,0.4008333333333333,0,0,0,0,0,0,0,102.96583333333334,0,0,0.8016666666666666,0.4008333333333333,0,1.6033333333333333,0,0,0,0,2.0033333333333334,0,61.29833333333334,80.52833333333334,0,0.8016666666666666,0,0,0,0.4008333333333333,0,1.2025,0,1911.0591666666667,2.8041666666666667,4.408333333333333,38.862500000000004,0.8016666666666666,0,14.423333333333334,0,0,0,0.4008333333333333,0,0,0,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4008333333333333,0,0,2.405,0,1125.8008333333332
0,0,0,0,13.2225,0,0,0.4008333333333333,2.404166666666667,4.808333333333334,0,0,0.4008333333333333,0,0,0,0.4008333333333333,0,0,0,45.67333333333333,0.8016666666666666,14.023333333333333,123.39583333333333,0,73.31833333333333,2.404166666666667,0.4008333333333333,96.155,4.4075,0,0,6.410833333333334,5.609999999999999,0,0,0,0,579.7275,0,2.8049999999999997,0.8016666666666666,1.6025,0,0.8016666666666666,0,0,0,0,0,0,0,2.805,0,376.6033333333333,29.248333333333335,0,0,0,0,0,1.6025,0,0,0,0,0,0,0,0,0.8016666666666666,0,0,0,0,262.0208333333333,968.3491666666666,0,0,556.49,0,1.6025,0,0,0,0,1.6025,1.2025,0,0,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.4008333333333333,0,12.42,521.2333333333333,16.828333333333333,1.6025,0,0,0
0,0,1.2025,0,2.405,0,0,0,0,10.015833333333333,0,0,0,0,0,0,0,0,0,0,0.4008333333333333,0,0,38.4625,0,0.4008333333333333,0,0,147.035,0.8016666666666666,0,0.4008333333333333,2.0033333333333334,0,0,0,0,0,477.56416666666667,0,0,0,0,0,0,4.4075,0,0,0,207.13083333333333,0,0,2.0041666666666664,0,0,54.4875,0,0,0,0,0,0,0,98.95916666666666,5.2091666666666665,1.6033333333333333,0,0,0,2.0033333333333334,5.2091666666666665,0,0,1.2025,0,2031.6516666666666,50.48166666666666,2.0033333333333334,0,415.4658333333333,2.0033333333333334,0.4008333333333333,0,0,0,0,0,0.8016666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2025,145.03166666666667,0,0,0,0,338.9433333333333
0,0,0,0,0,0,0,0,0,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0.4008333333333333,0,0,0,0,0,0,0,61.699999999999996,0,0,0,0,0,0,0,0,26.4425,3.6058333333333334,0,0,0,0,0,0,0,0,0,0,59.69583333333333,0,0,6.8116666666666665,2.0041666666666664,0,0,0,0,0,0,0,0,192.30833333333334,178.285,0,2.0033333333333334,0,0,0,0,0,6.8125,0,1591.3475,0,0.8016666666666666,0.8016666666666666,4.4075,0,0,0,0,0,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8016666666666666,0,0,2.0041666666666664,0,2705.53
0,0,0,0,24.038333333333334,0,3.205,0.4008333333333333,0,2.8041666666666667,0,0,0,0,0,0,0,0,0,0,21.63416666666667,0,8.815,72.51666666666667,0,32.8525,0.4008333333333333,0,70.11166666666666,3.6066666666666665,0,0,7.211666666666666,23.238333333333333,0,0,0,0,313.3,0,0.8016666666666666,2.404166666666667,3.6058333333333334,0,0,0,0,0,0,0,0,0,1.2025,0,211.93916666666667,39.663333333333334,0,3.205,5.208333333333333,20.0325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.4708333333333,358.1716666666667,0,0,450.7208333333333,0,0.4008333333333333,0,0,0,0,0,1.6025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.10833333333333,840.1441666666667,10.4175,0.8016666666666666,0,0,0
0,0,0,0,3.9336363636363636,0,0,0,0,20.106363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6236363636363635,0,0.8745454545454545,0,0,18.357272727272726,0,0,0,0,0,0,0,0,0,38.46181818181818,0,0.43727272727272726,0,0,0,0,8.741818181818182,0,0,0,8.74090909090909,0,0,10.052727272727273,0,0,27.535454545454545,0,0,0,0.43727272727272726,0,0,0,3.934545454545454,18.792727272727273,3.059090909090909,0,0,3.06,10.928181818181818,10.489090909090908,0.43727272727272726,0,1.748181818181818,0,5342.220909090909,59.878181818181815,3.059090909090909,0,1002.6218181818182,4.370909090909091,0,0,0,0,0,0,0.43727272727272726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.75,0,0.43727272727272726,0,0,156.03272727272727
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8175,0,0,0,0,0,0,0,0,10.016666666666666,1.2025,0,0,0,0,0,0,0,0,0.4008333333333333,0,176.68333333333334,0.8016666666666666,0.4008333333333333,0.4008333333333333,4.409166666666667,0,0.8016666666666666,0,0,0,0,0,0,2.8049999999999997,247.19583333333333,0,1.2025,0,0,0,0,0,6.01,0.4008333333333333,1414.6633333333334,0.8016666666666666,1.2016666666666667,0.4008333333333333,26.843333333333334,0,1.2016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.809166666666666,0,3390.6233333333334
0,0,0,0,22.597,0,0.481,1.4429999999999998,0,3.847,0,0,0.481,0,0,0,0,0.962,0,0,26.442,0,5.289,42.788,0,22.116,3.846,0,197.11499999999998,3.847,0,0,11.058,33.173,0,0,0,0,434.135,0,2.404,10.097,0,0,1.923,0,0,0,0,0,0,0,1.4429999999999998,0,227.404,32.213,0,0,2.885,315.866,0,0,0,0,0,0,0.962,0,0,0,0,0,0,0,0,424.04,216.828,0,0,815.385,0,5.289,0,0,0,0,0,7.692,0,0,0,0,0,0,0,0.481,0,0,0,0,0,0,0,0.481,0,211.541,692.307,3.3659999999999997,2.8859999999999997,0,0,0
0,0,0.962,0,4.808999999999999,0,0,0,0.962,50,0,0,0,0,0,0,0,0,0,0,0,0,5.288,18.751,0,9.615,0,0,349.519,4.808,0,0,0,0,0,0,0,0,319.713,0,0,0,0,0,0,3.847,0,0,0,59.136,0,0,7.212,0.481,0,79.808,0,0.962,0,0,0,0,0,9.136000000000001,6.25,0.481,0,0,6.25,1.4429999999999998,13.462,0,0,0.962,0,7294.7119999999995,16.827,0,0,1699.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481,168.27,0,0,0,0,65.386
0,0,0.481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.001000000000005,0,0,0,0,0,0,0,0,48.558,4.327,0,0,0,0,0,0,0,0,0,0.481,134.13400000000001,1.4429999999999998,0,5.288,10.097,0,4.327999999999999,0,0,0,0,0.962,0,1.442,405.77,0,0.962,0,0,0,0.481,0,2.885,0,2765.865,0,0.962,1.924,22.116,0,14.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.692,0,0,2.405,0,3701.443
1.2025,0,0,0,37.26,0,0,1.2025,0,2.405,0,0,0,0,0,0,0,1.2025,0,0,14.4225,0,13.2225,55.2875,0,51.685,0,0,96.155,3.6075,0,0,7.2124999999999995,52.8875,0,0,0,0,700.72,0,0,0,1.2025,0,1.2025,0,0,0,0,0,0,0,1.2025,0,193.5075,42.0675,0,0,0,461.53999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.47,122.595,0,0,313.7025,0,2.405,0,0,0,0,0,2.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.405,0,68.51,326.9225,2.405,0,0,0,0
0,0,2.405,0,1.2025,0,0,0,0,19.23,0,0,0,0,0,0,0,0,0,0,0,0,0,19.23,0,0,0,0,114.1825,4.8075,0,1.2025,0,0,0,0,0,0,418.27,0,0,0,0,0,0,8.415,0,0,0,34.8575,0,0,9.6175,0,0,299.27750000000003,0,0,0,0,1.2025,0,8.415000000000001,7.2124999999999995,7.2125,4.8075,0,0,8.4125,1.2025,0,0,0,0,0,1799.28,39.665,8.4125,0,585.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.635,350.965,0,0,0,0,558.8925
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.045,0,0,0,0,0,0,0,0,10.82,0,0,0,0,0,0,0,0,0,0,0,15.6275,0,0,0,20.4325,0,6.01,0,0,0,0,0,0,4.8075,79.325,0,0,0,0,0,0,0,7.2125,0,2215.1425,0,1.2025,6.01,36.057500000000005,0,8.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6725,0,0,0,0,2682.69
0.8016666666666666,0,0,0,87.33833333333334,0,0,1.6033333333333333,0.8016666666666666,15.225,0,0,0,5.608333333333333,0,0,0,10.416666666666666,0,3.205,60.096666666666664,0,34.455,216.345,2.4033333333333333,34.45666666666667,1.6033333333333333,0,208.33333333333334,0.8016666666666666,0,0,76.12166666666667,29.648333333333333,0,0,0,0,842.9483333333334,1.6033333333333333,2.405,10.416666666666666,0,0,1.6033333333333333,0,0,0,0,0,0,0,8.013333333333334,0,2963.1416666666664,23.238333333333333,2.4033333333333333,4.808333333333334,4.008333333333333,1078.525,0,0,0,0,3.205,0,0,0,0,0,0,0,0,0,0,146.635,133.01333333333335,0,0,108.17333333333333,0,19.23166666666667,0,0,0,0,0,47.276666666666664,0,0,3.205,0,0,0,0.8016666666666666,0,0,0,0,0,0,0,0,0,0,53.68666666666667,489.58333333333337,4.808333333333334,106.57000000000001,0,0,0
0.8016666666666666,0,4.008333333333333,0,20.833333333333332,0,0,4.006666666666667,0,137.82,0,0,0,0,0,0,0,0,0,0,5.609999999999999,0,0,201.12,0,0.8016666666666666,2.405,0,203.525,4.006666666666667,0,12.02,3.2066666666666666,0,0,0,0,0,2600.9616666666666,0.8016666666666666,1.6033333333333333,0,0,0,0,11.219999999999999,0,0,0,87.34,0,0,47.275,0,0,843.7483333333333,0,0,0,0,0,0,8.813333333333334,138.62166666666667,6.411666666666666,0,0,0,5.609999999999999,0,3.2066666666666666,0,0,0.8016666666666666,0,930.2883333333334,358.17333333333335,2.405,0,2020.0333333333333,0,0,0,0,0,1.6033333333333333,0,0.8016666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.046666666666667,1004.8083333333333,0.8016666666666666,0,0,0,401.4433333333333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8016666666666666,0,0,0,0,48.876666666666665,0,0,0,0,0,0,0,0.8016666666666666,16.026666666666667,2.405,0,0,0,0,0,0,0,0,0,0,6.411666666666666,0,0,12.018333333333333,9.616666666666667,0,7.213333333333333,0,0,0,0,0,0,2.405,118.59166666666667,0,2.405,0,0,0,0,0,4.808333333333334,0,2687.5016666666666,0,0,6.41,34.455,0,8.013333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8016666666666666,0,0,0,0,2943.91
0.4008333333333333,0,0.4008333333333333,0,14.823333333333332,0,0.4008333333333333,3.205,1.2025,9.215,0,0,0.4008333333333333,0.8016666666666666,0,0,0,0,0,0,42.86833333333333,0,12.82,245.99416666666667,4.4075,145.03333333333333,3.205,0,305.68916666666667,23.2375,0,0,24.439166666666665,40.465833333333336,0.4008333333333333,0,0,0,657.4516666666667,0,11.219166666666666,5.609166666666667,2.8049999999999997,0,3.2066666666666666,0,0,0,0,0,0,0,32.05166666666667,0,675.0808333333333,10.016666666666666,0,4.006666666666667,2.0041666666666664,305.68916666666667,0,0,0,0,0,0,8.413333333333334,0,0,0,0,0,0,0,0,622.9966666666667,431.4891666666667,0,0,1795.6741666666667,0,13.620833333333334,0,0,0,0,0,91.34666666666666,0,0.4008333333333333,4.006666666666667,0,0.4008333333333333,0,0.8016666666666666,2.404166666666667,0,0,0,0,1.2016666666666667,1.6025,0,2.0033333333333334,0,39.66416666666667,1438.7016666666666,114.5825,0.8016666666666666,0,0,0
