Girardia tigrina,planariid sp. A,turbellarian sp. A,paleonemertean sp. A,Prostoma graecense,Amphidelus sp. A,Teratocephalus sp. A,Dorylaimus sp. A,Actinolaiminae sp. A,mermithid sp. A,nematode sp. A,Chaetogaster limnaei,Dero digitata,Dero trifida,Nais communis / variabilis,Ophidonais serpentina,Paranais frici,Slavina appendiculata,Stylaria lacustris,Vejdovskyella intermedia,Aulodrilus limnobius,Aulodrilus pigueti,Aulodrilus japonicus,Bothrioneurum vejdovskyanum,Branchiura sowerbyi,Ilyodrilus frantzi,Ilyodrilus templetoni,Limnodrilus claparedianus,Limnodrilus hoffmeisteri,Limnodrilus udekemianus,Potamothrix bavaricus,Psammoryctides californianus,Quistadrilus multisetosus,Embolocephalus nikolskyi,Teneridrilus mastix,Tubificoides brownae,Tubificoides fraseri,Tubificoides heterochaetus,Varichaetadrilus angustipenis,enchytraeid sp. B,Sparganophilus eiseni,Altmanella freidris,Lumbriculus variegatus,Rhynchelmis rostrata,Mooreobdella microstoma,Boccardiella ligerica,Polydora cornuta,Pseudopolydora kempi,Streblospio benedicti,Marenzelleria neglecta,Heteromastus filiformis,Eteone lighti,Hediste limnicola,Alitta succinea,Manayunkia speciosa,Laonome calida,Herpetocypris brevicaudata,Isocypris sp. A,Candona sp. A,Cyprideis sp. A,Hyperacanthomysis longirostris,Neomysis mercedis,Balanus improvisus,Nippoleucon hinumensis,Sinelobus sp. A,Synidotea laevidorsalis,Asellus hilgendorfii,Caecidotea racovitzai,Gnorimosphaeroma insulare,Gnorimosphaeroma oregonensis,Uromunna sp. A,Ampelisca abdita,Monocorophium acherusicum,Sinocorophium alienense,Sinocorophium heteroceratum,Americorophium spinicorne,Americorophium stimpsoni,Grandidierella japonica,Crangonyx floridanus,Gammarus daiberi,Melita nitida,Hyalella sp. A,Palaemon macrodactylus,Crangon franciscorum,Rhithropanopeus harrisii,Stylurus olivaceus,Oxyethira sp. A,Procladius sp. A,Ablabesmyia sp. A,Chironomus attenuatus,Cryptochironomus sp. A,Cryptochironomus sp. B,Harnischia curtilamellata,Paracladopelma sp. A,Polypedilum sp. A,Psectrocladius sp. A,Fluminicola sp. A,Hydrobioidea sp. A,Hydrobioidea sp. D,Hydrobioidea sp. E,Gyraulus circumstriatus,Dilatata dilatatus,Helisoma anceps,Physa sp. A,Ferrissia californica,Melanoides tuberculata,Corbicula fluminea,Pisidium casertanum,Pisidium compressum,Limecola petalum,Mya arenaria,Potamocorbula amurensis
1.6033333333333333,0,5.2091666666666665,0,23.638333333333332,0.4008333333333333,0,6.810833333333333,0,129.8075,0,0,0.4008333333333333,1.6025,0.4008333333333333,0,0,0,0,0,18.02916666666667,0,0,361.37833333333333,2.0033333333333334,0,1.6025,0.4008333333333333,409.45666666666665,15.225000000000001,0,9.615,4.809166666666666,0,0,0,0,0,1586.94,0.4008333333333333,0,0,0,0,2.0033333333333334,5.2091666666666665,0,0,0,171.47333333333333,0,0,12.02,0,0,1154.6466666666668,0,19.631666666666668,0,0,0,0,0,58.0925,0,0,0,3.2058333333333335,34.055,0,0,0,0,4.406666666666666,0,2880.2083333333335,1570.915,0.4008333333333333,3.205,1904.2475,0,0.8016666666666666,0,0,0,3.6066666666666665,0,0.4008333333333333,0.4008333333333333,2.0033333333333334,1.6025,0.4008333333333333,1.6025,4.4075,4.006666666666667,0.8016666666666666,0.4008333333333333,0,0,0,0.4008333333333333,0,0,4.006666666666667,0,24.839166666666664,1364.9825,0,0,0,0,101.7625
0,0,0,0,0.4008333333333333,0,0,0.4008333333333333,0,0.8016666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.3175,0,0,0,0,0,0,0,1.2016666666666667,2.404166666666667,4.8075,0,0,0,0,0,0,0,0,0,0,62.50083333333333,0,0,6.411666666666666,3.205833333333333,0,59.29666666666667,0,0,0,0,0,0,2.404166666666667,9.215,0,1.6033333333333333,0,0,0,0,0,0.4008333333333333,0,1958.7341666666666,0,17.629166666666666,773.6391666666667,9.215833333333334,0,147.03416666666666,0,0,0,0,0.4008333333333333,0,0,0,0,1.6033333333333333,0,0,0,1.2025,0,0,0,0,0,0,0,0,0,0,0,0,2.405,0,0,0,0,5342.149166666667
1.6033333333333333,0,0,0,58.494166666666665,0,3.205833333333333,0.8016666666666666,1.2025,4.808333333333334,0,0,0.8016666666666666,11.619166666666667,0.4008333333333333,23.236666666666668,0,6.810833333333333,0,0.4008333333333333,39.66416666666667,0,31.250833333333333,512.42,1.2025,54.8875,0.4008333333333333,0,62.899166666666666,9.215833333333334,0,0,13.221666666666668,66.105,0,0,0,0,530.0483333333333,0,8.815,15.224166666666667,1.2025,0,1.6033333333333333,0,0,0,0,0,0,0,4.808333333333334,0,1610.9791666666667,64.10333333333334,0.8016666666666666,4.007499999999999,2.8049999999999997,1113.3808333333334,0,0,0,0,0,0,1.2016666666666667,1.2016666666666667,0,0,0.4008333333333333,0,0,0,0,433.495,702.3241666666667,0,0.8016666666666666,1120.9941666666666,0,10.818333333333333,0,0,0,1.6025,0,10.8175,0,0.8016666666666666,0.4008333333333333,0,0,0,0.4008333333333333,0.4008333333333333,0,0,0,0,0.8016666666666666,0,0,0,1.6025,12.02,718.7483333333333,26.844166666666666,1.2025,0,0,0
0.4008333333333333,5.609166666666667,15.225,0,18.830833333333334,0,0,2.0033333333333334,1.6025,91.345,0,0,0,0,0,0,0.4008333333333333,0,0,0,7.6125,0,0,480.76916666666665,0.8016666666666666,0.4008333333333333,1.2025,0,34.05416666666667,0,0.4008333333333333,2.0033333333333334,6.410833333333334,0,0,0,0,0,334.53499999999997,0,0.8016666666666666,0,0,0,0.8016666666666666,16.8275,0,0,0,155.04916666666665,0,0,9.615833333333333,0,2.0033333333333334,917.4666666666667,0,0,0,0,0,0,0,215.545,24.039166666666667,0,0,0,14.423333333333334,15.625833333333333,40.865833333333335,0,0,8.414166666666667,0,7508.815833333333,264.8233333333333,34.455,0.4008333333333333,2077.725,0,6.410833333333333,0,0,0,0.4008333333333333,0,3.205,0,0,0,0,0,0,0,0,0.4008333333333333,0,0,0,0,0,0.4008333333333333,0,0,3.6066666666666665,699.1183333333333,0,0,0,0,127.40416666666667
0,0,1.6025,0,0.8016666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.428333333333335,0,0,0,0,0,0,0,1.6025,7.613333333333333,0.8016666666666666,0,0,0,0,0,0,2.404166666666667,0,6.410833333333334,0,40.064166666666665,0,0,0.8016666666666666,0.8016666666666666,0,132.21166666666667,0,0,0,0,0.4008333333333333,0,2.805833333333333,145.43166666666667,0,7.2124999999999995,0,0,0,0.8016666666666666,0,6.01,0.4008333333333333,3865.786666666667,0,0.4008333333333333,3.205833333333333,93.75,0,3.6066666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8016666666666666,0,0,2.805833333333333,0,4012.4183333333335
0,0,0,0,36.858333333333334,0,1.6025,1.2025,1.6025,8.413333333333332,0,0,0,1.2025,0,0,0,1.2025,0,0.8016666666666666,60.09583333333333,0,8.814166666666667,325.7191666666667,1.6033333333333333,32.450833333333335,0.8016666666666666,0,87.7425,0,0,0,28.446666666666665,98.96083333333333,12.820833333333333,0,0,0,752.805,0,0.4008333333333333,71.31333333333333,0,0,1.6033333333333333,0,0,0,0,0,0,0,4.808333333333334,0,489.1825,35.25666666666667,0,0,2.404166666666667,569.7108333333333,0,0,0,0,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,757.6133333333333,567.3075,0,0,872.1958333333333,0,0.4008333333333333,0,0,0,0,0,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4008333333333333,0,0.4008333333333333,0,29.2475,732.3708333333334,1.6033333333333333,19.63083333333333,0,0,0
0,4.406666666666666,5.609999999999999,0,3.6066666666666665,0,0,0,4.006666666666667,45.674166666666665,0,0,0,0.4008333333333333,0,0,0.8016666666666666,0,0,0,13.221666666666668,0,0,526.0425,0.8016666666666666,5.609166666666667,6.01,1.2016666666666667,689.9033333333333,4.8075,0,28.84583333333333,10.817499999999999,0.4008333333333333,0,0,0,0,2690.3050000000003,0,0.8016666666666666,0,0,0,0,40.465,0,0,0,223.95833333333334,0,0,35.656666666666666,0,0,2334.1358333333333,0,0,0.8016666666666666,0.8016666666666666,0,0,0,743.59,1.2025,0.8016666666666666,0,0,21.234166666666667,22.837500000000002,0.4008333333333333,0.4008333333333333,1.6025,19.230833333333333,0.4008333333333333,2872.5958333333333,56.490833333333335,80.92916666666666,0,1106.97,0,0.8016666666666666,0,0.4008333333333333,0.8016666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6025,739.1816666666667,0,0,0.4008333333333333,0,380.20750000000004
0,0.4008333333333333,0,0,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.83,0,0,0,0,0,0,0.8016666666666666,2.8049999999999997,30.850833333333334,2.404166666666667,0,0,0,0,0,0,2.8049999999999997,0,14.824166666666667,1.2025,17.2275,1.2025,1.2025,0.8016666666666666,0,0,14.025,0,0,0,0,0.4008333333333333,0,59.69583333333333,316.90749999999997,0,14.0225,0,0,0,1.2025,0,13.623333333333333,2.0041666666666664,3752.0025,0,0,0,189.1025,0,13.221666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205833333333333,0,8843.75
0,0,0,0,153.44583333333333,0,1.6025,0,0,2.8049999999999997,0,0,0,40.865833333333335,1.6025,0,10.015833333333333,0,0,0,14.824166666666667,0,4.407500000000001,188.7025,0,32.45166666666667,0,0.8016666666666666,19.631666666666668,0,0,0,12.42,112.98083333333334,0,0,0,0,734.375,0,9.215833333333334,79.7275,1.2016666666666667,0,1.6025,0,0,0,0,0,0,0,4.406666666666666,0,306.4891666666667,38.86333333333334,0,0,3.6058333333333334,1074.5183333333334,0,0,0,0,3.205,0,0,0,0,0,5.208333333333333,0,0,0,0,241.5875,98.5575,0,0,150.24,0,1.6025,0,0,0,0,0,0.4008333333333333,0,0,0,0,0,0.4008333333333333,0,0,0,0,0,0,0.4008333333333333,0,0,0,0,224.35916666666668,1066.1066666666666,5.609166666666667,26.44333333333333,0,0,0
0,0.4008333333333333,5.609166666666667,0,10.8175,1.6025,0,2.404166666666667,0.4008333333333333,43.670833333333334,0,0,0,0,0,0,0.4008333333333333,0,0,0,4.006666666666667,0,0,601.7616666666667,0,4.006666666666667,12.420833333333334,0.8016666666666666,1610.1783333333333,13.2225,0,16.826666666666668,2.805833333333333,0,0,0,0,0,4153.4475,0,0.4008333333333333,0,0,0,0,34.455,0,0,0,127.40333333333334,0,0,124.19833333333334,0,0,1352.965,0,0,0,0.4008333333333333,0,0,0,1114.9833333333333,0.8016666666666666,0.4008333333333333,0,0,8.013333333333334,11.619166666666667,2.0033333333333334,0,0,16.025,0,3412.66,552.885,55.28916666666667,0,1799.6791666666666,0,0,0,0.4008333333333333,0,0.4008333333333333,0,0,0,0,0.4008333333333333,0,0,0,0.4008333333333333,0,0,0.8016666666666666,0,0,0,0,0,0.4008333333333333,0,14.823333333333332,370.99333333333334,0,0,0,0,237.18
0,1.6033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.615833333333333,0,0,0,0,0,0,0,5.609166666666667,59.295,0,0,0,0,0,0,0,5.609999999999999,0.4008333333333333,24.438333333333333,2.405,11.619166666666667,2.0041666666666664,4.4075,2.404166666666667,0.4008333333333333,0,4.0075,0,0,0,0,0.4008333333333333,0,17.2275,439.9033333333333,0,12.820833333333333,0,0,0,0,0,8.013333333333334,0.8016666666666666,3444.7108333333335,0,0,0,199.11916666666667,0,2.404166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2066666666666666,0,9590.1425
12.82,0,0,0,59.295,0,0,3.6058333333333334,2.0033333333333334,6.01,0,0,0,22.035833333333333,0,0,0.8016666666666666,2.404166666666667,0.4008333333333333,1.6025,56.89083333333333,0.8016666666666666,76.925,353.7658333333333,0.4008333333333333,250.80166666666668,3.6058333333333334,0,227.56416666666667,2.404166666666667,0,0,146.23416666666665,108.575,0,0,0,0,1201.9233333333334,0,14.824166666666667,294.87166666666667,7.211666666666667,0,11.619166666666667,0,0,0,0,0,0,0,88.94333333333333,0,389.4225,29.246666666666666,6.01,0,10.416666666666666,1936.2983333333334,0,0,0,0,0,0,0,0,0,0,0.8016666666666666,0,0,0,0,341.34666666666664,59.69583333333333,0,1.2016666666666667,457.53166666666664,0,131.41083333333333,0,0,0,0,2.805,38.861666666666665,0,7.211666666666667,3.6058333333333334,0,0,0,2.0033333333333334,5.208333333333333,0,0,0,0,13.2225,0,2.8049999999999997,3.205,12.820833333333333,449.52,1081.7316666666666,18.830000000000002,405.8508333333333,0,0,0
0.4008333333333333,3.205,1.2025,0,30.849166666666665,0,0,0,0,198.71916666666667,0,0,0,0,0,0,0,0,0,0,0.4008333333333333,0,0.4008333333333333,506.81166666666667,0,5.609166666666667,5.609166666666667,1.2025,984.3741666666667,8.414166666666667,0,25.240833333333335,5.609999999999999,0,0,0,0,0,5490.785,0,2.0033333333333334,0,0,0,0.8016666666666666,9.616666666666667,0,0,0,41.26583333333333,0,0,229.16583333333332,0,0.4008333333333333,405.85,0,3.6058333333333334,0,0,0,0.4008333333333333,0,204.72833333333332,2.404166666666667,0,0,1.6025,20.833333333333336,4.8075,0,0,0,4.8075,0,6953.1241666666665,521.235,12.419166666666666,0,4169.871666666667,0,3.205833333333333,0,0,0,1.2025,0,0,0,0.4008333333333333,0,0,0,0,1.6025,0,0,0.4008333333333333,0.4008333333333333,0.8016666666666666,0,0,0,0,0,9.215,443.1091666666667,0,0,0,0,307.29083333333335
0,1.6033333333333333,0,0,0,0,0,0,0,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8016666666666666,0,0,0,0,69.31166666666667,0,0,0,0,0,0,0,0,106.57083333333334,1.6033333333333333,0,0,0,0,0,0,12.8225,0,12.420833333333333,2.404166666666667,19.633333333333333,2.805833333333333,0.8016666666666666,4.409166666666667,0,0,2.8049999999999997,0,0,0,0,1.6025,0,4.808333333333334,1250.4008333333334,0,2.404166666666667,0,0,0.4008333333333333,0.4008333333333333,0,3.605833333333333,0,4479.1658333333335,0,0.4008333333333333,0,149.03833333333333,0,25.640833333333333,0,0,0,0,0,0,0,0,0,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4008333333333333,0,0,2.805833333333333,0,4937.900833333333
20.835,0,0,0,51.28333333333333,7.6125,0,3.605833333333333,2.0033333333333334,0,0,0,16.42666666666667,23.6375,3.205,0,0.8016666666666666,0.8016666666666666,6.01,0,131.40916666666666,16.426666666666666,161.86,480.76916666666665,0,437.49916666666667,4.808333333333334,0,300.48083333333335,0.4008333333333333,0,0,46.07416666666667,85.3375,0,0,0.4008333333333333,0,914.2625,0,6.810833333333333,299.68,2.404166666666667,2.0033333333333334,13.621666666666666,0,0,0,0,0,0,0,142.63,0,475.16,12.420833333333334,2.0033333333333334,7.211666666666666,2.0041666666666664,618.59,0,1.6025,0,0,0,0,0,1.6025,1.6025,0,0,0,0,0,0,54.086666666666666,60.89833333333333,0,8.814166666666667,332.53249999999997,0,283.65416666666664,0,0,0,0,8.815,23.638333333333332,0.4008333333333333,4.006666666666667,31.25,0,0.4008333333333333,0,20.0325,16.826666666666668,0,0,0,0,17.22833333333333,0.8016666666666666,1.2025,7.2124999999999995,33.65333333333333,411.05833333333334,554.0858333333333,33.655,305.68916666666667,0,0,0
1.6025,0,0,0,33.653333333333336,2.404166666666667,0,2.404166666666667,0,258.41166666666663,0,0,0,0,0,1.6025,0,0,0,0,3.205833333333333,0,0,540.465,0.4008333333333333,2.0033333333333334,4.006666666666667,0,578.5258333333334,2.0033333333333334,0,17.628333333333334,36.05833333333333,0,0,0,0,0,4322.5175,0,1.6025,0,0,0,3.205,4.808333333333334,0,0,0,80.12833333333333,0,0,57.69166666666667,0,0,389.8233333333333,0,5.208333333333334,0,0.8016666666666666,0,0,0,34.85666666666667,0,0,0,1.6025,8.814166666666667,1.6025,0,0,0,0,0,6062.5008333333335,2571.7149999999997,0.4008333333333333,0,2600.5616666666665,0,4.8075,0,0,0,1.2025,0,0.4008333333333333,0,2.0033333333333334,0.4008333333333333,0.4008333333333333,0,0,2.0033333333333334,0.4008333333333333,0.8016666666666666,1.2025,0,0,0.8016666666666666,0,1.2025,0.8016666666666666,0,71.31416666666667,776.0408333333334,1.2025,0,0,0,154.6475
0,0,0,0,0,0,0,0,0,1.2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.84083333333334,0,0,0,0,0,0,0,2.8049999999999997,32.85333333333333,0.4008333333333333,0,0,0,0,0,0,2.8049999999999997,0,0.4008333333333333,0,195.5125,0,0,4.409166666666667,0.4008333333333333,0,12.420833333333334,0,0,0,0,0,0,0.4008333333333333,83.33583333333334,0,0.8016666666666666,0,0,0.4008333333333333,0.4008333333333333,0,0,0,4459.9366666666665,0,100.16,1070.1125,20.4325,0,148.23666666666668,0,0,0,0,0,0,0,0.4008333333333333,0,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.007499999999999,0,0,1.2025,0,1519.2308333333333
1.6025,0,0,0,26.844166666666666,2.0033333333333334,0,2.0033333333333334,0,0.4008333333333333,0,0,0.4008333333333333,13.221666666666668,0,0,0,4.8075,0,0,53.285000000000004,28.045,57.693333333333335,432.6925,0,244.79166666666669,6.810833333333333,0,319.7125,14.423333333333334,0,0,22.835833333333333,85.7375,0.4008333333333333,0,0,0,1027.2441666666666,0,35.25666666666667,165.865,4.006666666666667,3.6058333333333334,4.408333333333333,0,0,0,0,0,0,0,50.88166666666667,0,479.9683333333333,21.636666666666667,5.208333333333333,0.8016666666666666,2.0033333333333334,39.265,0,0,0,0,0,0,0,0.8016666666666666,0,0,0,0,0,0,0,20.83416666666667,56.490833333333335,0,2.404166666666667,502.4041666666667,0,4.808333333333334,0,0,0,0,0,9.615833333333333,0.4008333333333333,0.8016666666666666,4.808333333333334,0.4008333333333333,0,0.4008333333333333,8.814166666666667,0.4008333333333333,0,0,0,0,0.8016666666666666,0,1.2016666666666667,0.4008333333333333,0,92.14833333333334,365.78416666666664,4.006666666666667,83.33333333333333,0,0,0
1.6025,0,0,0,40.464999999999996,0,1.6025,3.6058333333333334,0,275.24,0,0,0,0,0,1.6025,0,0,0,0,6.01,0,0,268.0283333333333,0,0.4008333333333333,0,0,70.1125,1.6025,0,25.640833333333333,27.645,0,0,0,0,0,2362.1808333333333,0,0,0,0,0,0.8016666666666666,0.4008333333333333,0,0,0,17.63,0,0,11.219166666666666,0,12.019166666666667,622.1949999999999,0,0.4008333333333333,2.0033333333333334,0.4008333333333333,0.4008333333333333,0.8016666666666666,0,434.2941666666667,0,0,0,2.0033333333333334,6.410833333333334,0.8016666666666666,0,0,0,0,0,7181.089166666667,2744.39,3.6058333333333334,0,2381.01,0,2.0033333333333334,0.4008333333333333,0.4008333333333333,0,1.6033333333333333,0,0,0,0,0,3.205,0,0,0,0,0,1.2025,0,0,2.0041666666666664,0,0.4008333333333333,0,0,21.235833333333332,419.0708333333333,1.2025,0.4008333333333333,0,0,107.3725
0,0,0,0,0.4008333333333333,0,0,0,0,0.8016666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4008333333333333,0,0,0,0,67.70833333333333,0,0,0,0,0,0,3.6058333333333334,0.4008333333333333,24.44,0.4008333333333333,0,0,0,0,0,0,2.0041666666666664,0,0.8016666666666666,0,35.255833333333335,0,0,4.809166666666666,0,0,6.8116666666666665,0,0,0,0,1.2016666666666667,0,2.0033333333333334,129.80833333333334,0,3.6066666666666665,0,0,0,0,0,3.205,0,6461.9383333333335,0.4008333333333333,7.6125,8.815,59.69583333333333,0,16.026666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.405,0,0,4.007499999999999,0,3534.055
10.015833333333333,0,0,0,50.08,14.0225,0,5.609166666666667,0.4008333333333333,5.609999999999999,0,0,0,21.634166666666665,0.4008333333333333,1.6025,0,2.8041666666666667,0.4008333333333333,0,46.47416666666667,0,42.468333333333334,543.2683333333333,0,108.57333333333334,0.4008333333333333,0.4008333333333333,226.76416666666665,32.05083333333333,0,9.615,22.035,28.446666666666665,0,0,0,0,1979.9683333333332,0,12.821666666666665,130.20916666666668,4.006666666666667,0.4008333333333333,4.4075,0,0,0,0,0,0,0,93.35000000000001,0,2875.4016666666666,40.465,3.205,4.8075,1.2025,1817.3083333333334,0,0,0,0,3.6058333333333334,0,0,14.824166666666668,0,0,0.8016666666666666,0,0,0,0,4809.695833333333,512.0191666666667,0,6.810833333333333,1903.4458333333332,0,28.445,0,0,0,0,0.4008333333333333,4.8075,0.4008333333333333,1.6025,4.808333333333334,0,1.6025,0,0.4008333333333333,15.625,0,0,0,0.4008333333333333,16.026666666666667,7.211666666666667,4.4075,52.884166666666665,0.8016666666666666,246.79500000000002,782.8516666666667,26.041666666666668,151.8425,0,0,0
0,0,1.6025,0,10.016666666666666,0,0,3.6058333333333334,6.009166666666666,51.281666666666666,0,0,0,0,0,0,1.6025,0,0,0,35.656666666666666,0,0,455.5283333333333,0,4.8075,18.028333333333332,0,923.4766666666667,0,0,25.641666666666666,23.638333333333335,0,0,0,0,0,4599.358333333334,0,0,0,0,0,0,0,0,0,0,37.660833333333336,0,0,33.25416666666666,0,0,1322.9175,0,0,0,0,0,0,0,301.28166666666664,0.4008333333333333,0,0,0.4008333333333333,2.8049999999999997,5.208333333333333,0,0,0,0,0,7870.994166666666,177.08416666666668,17.2275,0,1842.9491666666668,0,0.4008333333333333,0,0,0,2.405,0,0,0,0,0,0,0,0,1.6025,0,0.8016666666666666,0,0,0,0.4008333333333333,0,0.8016666666666666,0.8016666666666666,0,0.8016666666666666,488.78249999999997,0,0,0,0,445.5108333333333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8016666666666666,0,0,0,0,100.56,0,0,0,0,0,0,0,0,56.8925,0.4008333333333333,0,0,0,0,0,0,1.2025,0,10.016666666666666,0,197.51583333333335,0,0.8016666666666666,6.8125,0,0,4.007499999999999,0,0,0,0,0.4008333333333333,0,6.01,241.18583333333333,0,1.6033333333333333,0,0,0,0,0,4.006666666666667,0,4576.5216666666665,0,0.4008333333333333,0.8016666666666666,59.696666666666665,0,20.0325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2066666666666666,0,8316.105
20.433333333333334,0,0,0,148.2375,4.006666666666667,0,3.205,4.006666666666667,2.0033333333333334,0,0,0,118.58916666666667,0,0.4008333333333333,0,3.6058333333333334,3.6058333333333334,0,97.7575,46.47333333333333,39.663333333333334,655.0475,1.6025,199.52,0.4008333333333333,0,405.4483333333333,4.4075,0,0.4008333333333333,70.1125,28.045833333333334,0,0,0,0,1405.8483333333334,0,28.8475,318.91166666666663,2.8049999999999997,2.404166666666667,6.01,0,0,0,0,0,0,0,85.33749999999999,0,2034.4558333333334,196.315,1.6025,1.2025,12.019166666666667,3417.0675,0,0,0,0,0,0,0,11.218333333333334,0.4008333333333333,0,40.064166666666665,0,0,0,0,1282.0525,64.90416666666667,0,0,1772.035,0,20.0325,0,0,0,0,1.6025,0,0,0,1.6025,0,0,0,0,23.2375,1.6025,0,0,0,23.638333333333335,0.4008333333333333,3.6066666666666665,16.4275,23.2375,239.58333333333334,1059.6958333333334,18.03,284.855,0,0,0
