Girardia tigrina,planariid sp. A,turbellarian sp. A,paleonemertean sp. A,Prostoma graecense,Amphidelus sp. A,Teratocephalus sp. A,Dorylaimus sp. A,Actinolaiminae sp. A,mermithid sp. A,nematode sp. A,Chaetogaster limnaei,Dero digitata,Dero trifida,Nais communis / variabilis,Ophidonais serpentina,Paranais frici,Slavina appendiculata,Stylaria lacustris,Vejdovskyella intermedia,Aulodrilus limnobius,Aulodrilus pigueti,Aulodrilus japonicus,Bothrioneurum vejdovskyanum,Branchiura sowerbyi,Ilyodrilus frantzi,Ilyodrilus templetoni,Limnodrilus claparedianus,Limnodrilus hoffmeisteri,Limnodrilus udekemianus,Potamothrix bavaricus,Psammoryctides californianus,Quistadrilus multisetosus,Embolocephalus nikolskyi,Teneridrilus mastix,Tubificoides brownae,Tubificoides fraseri,Tubificoides heterochaetus,Varichaetadrilus angustipenis,enchytraeid sp. B,Sparganophilus eiseni,Altmanella freidris,Lumbriculus variegatus,Rhynchelmis rostrata,Mooreobdella microstoma,Boccardiella ligerica,Polydora cornuta,Pseudopolydora kempi,Streblospio benedicti,Marenzelleria neglecta,Heteromastus filiformis,Eteone lighti,Hediste limnicola,Alitta succinea,Manayunkia speciosa,Laonome calida,Herpetocypris brevicaudata,Isocypris sp. A,Candona sp. A,Cyprideis sp. A,Hyperacanthomysis longirostris,Neomysis mercedis,Balanus improvisus,Nippoleucon hinumensis,Sinelobus sp. A,Synidotea laevidorsalis,Asellus hilgendorfii,Caecidotea racovitzai,Gnorimosphaeroma insulare,Gnorimosphaeroma oregonensis,Uromunna sp. A,Ampelisca abdita,Monocorophium acherusicum,Sinocorophium alienense,Sinocorophium heteroceratum,Americorophium spinicorne,Americorophium stimpsoni,Grandidierella japonica,Crangonyx floridanus,Gammarus daiberi,Melita nitida,Hyalella sp. A,Palaemon macrodactylus,Crangon franciscorum,Rhithropanopeus harrisii,Stylurus olivaceus,Oxyethira sp. A,Procladius sp. A,Ablabesmyia sp. A,Chironomus attenuatus,Cryptochironomus sp. A,Cryptochironomus sp. B,Harnischia curtilamellata,Paracladopelma sp. A,Polypedilum sp. A,Psectrocladius sp. A,Fluminicola sp. A,Hydrobioidea sp. A,Hydrobioidea sp. D,Hydrobioidea sp. E,Gyraulus circumstriatus,Dilatata dilatatus,Helisoma anceps,Physa sp. A,Ferrissia californica,Melanoides tuberculata,Corbicula fluminea,Pisidium casertanum,Pisidium compressum,Limecola petalum,Mya arenaria,Potamocorbula amurensis
0,3.6058333333333334,5.208333333333334,0,1.6025,0,0,0,0,5.208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,130.20833333333334,1.6025,0,0,0.4008333333333333,1885.8175,1.6025,2.0033333333333334,7.6125,0,0,0,0,0,0.4008333333333333,3177.0825,0,0.4008333333333333,0,0,0,3.6058333333333334,8.013333333333334,0,0,0,555.6891666666667,0,0,84.135,0,0.4008333333333333,798.8783333333333,0,0,0,3.205833333333333,0,0,0,888.2216666666667,1.6025,0.4008333333333333,0,0,4.808333333333334,19.631666666666668,0,0,0,17.2275,0,2020.4325000000001,46.875,152.64416666666668,0,1114.5833333333333,0,0,0.4008333333333333,0,0,0.8016666666666666,0,0,0,0.4008333333333333,0,0,0,0,1.6025,0,1.2025,0,0.4008333333333333,0,0,0,0,0,0,77.32333333333334,160.65666666666667,0,0,4.408333333333333,0,850.16
0,1.2025,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.014166666666666,0,0,0,0,0,0,0,0,31.250833333333336,0.4008333333333333,0,0,0,0,0,0,1.2025,0,116.9875,2.405,67.7075,0.8016666666666666,0.8016666666666666,6.4125,0.4008333333333333,0,1.2025,0,0,0,0.4008333333333333,0.4008333333333333,0.4008333333333333,7.611666666666666,408.2525,0,13.220833333333333,0,0,0,1.2025,0,18.830833333333334,0,4976.360833333333,0,0,0,154.2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0,15.225,0,12621.795833333334
8.413333333333334,0,0,0,145.83416666666665,0.8016666666666666,0,2.404166666666667,2.0033333333333334,4.8075,0,0,0,106.97166666666666,2.404166666666667,1.6025,0.8016666666666666,11.618333333333332,4.006666666666667,0,102.965,433.0925,62.5,749.2008333333333,2.0033333333333334,253.20333333333335,1.6025,0,382.21166666666664,8.414166666666667,0,0,41.666666666666664,10.4175,0,0,0,0,1790.0641666666666,0,8.415,328.525,10.016666666666667,1.2025,8.013333333333334,0,0,0,0,0,0,0,94.95083333333334,0,2889.825,338.14166666666665,0,0,4.006666666666667,1145.835,0,0,0,0,0.4008333333333333,0,0,2.404166666666667,2.0033333333333334,0.4008333333333333,4.4075,0,0,0,0,902.645,0,0,10.8175,1223.1575,0,30.0475,0.4008333333333333,0,0,0,0,8.413333333333334,0,0,5.609166666666667,0,0,0,3.6058333333333334,0.4008333333333333,7.613333333333333,0,0,0,2.404166666666667,0.8016666666666666,8.815,16.8275,3.205833333333333,224.35916666666665,843.75,8.815,268.03,0,0,0
0,0.4008333333333333,8.814166666666667,0,2.0033333333333334,0,0,1.6025,0,0,0,0,0,0,0,0,11.618333333333334,0,0,0,0,0.4008333333333333,0,6.410833333333334,0.4008333333333333,5.208333333333333,13.6225,0,1307.2908333333332,14.023333333333333,0.4008333333333333,1.6025,1.6025,0,0,0,0,213.13916666666665,1906.6508333333334,0,0,0,0,0,0,17.628333333333334,19.230833333333333,1.6025,0,408.25166666666667,0,0,96.95416666666667,0,0,3906.2491666666665,0,0,0,1.2025,0.4008333333333333,0,0,861.3783333333333,0.4008333333333333,0,0,0,2.404166666666667,1.2016666666666667,0,0,0,208.33333333333334,4.8075,158.65416666666667,7.211666666666667,191.10666666666665,0,330.9291666666667,0,0,0,0,0.4008333333333333,2.404166666666667,0,0,0,0,0,0,0,0,0,0,3.6066666666666665,1.2025,1.2025,0.4008333333333333,0,0,0,0,0,26.843333333333334,59.6975,0,0,10.818333333333333,0,933.8933333333333
0,0.8016666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0033333333333334,0,0,0,0,0,0,0,0,96.95416666666667,0,0,0,0,0,0,0,0,1.2025,73.71666666666667,44.47,38.060833333333335,4.006666666666667,3.2058333333333335,0.4008333333333333,0.8016666666666666,0,14.824166666666667,0,0,0,0,0.4008333333333333,0,4.4075,699.1166666666667,0,14.424166666666666,0,0,0,0,0,40.865,0,2088.9425,20.031666666666666,0,0,169.4725,0,18.029166666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.62,0,7396.235833333333
2.0041666666666664,0,0,0,93.75,0,0,0.4008333333333333,0.4008333333333333,4.808333333333334,0,0,0,34.455,0.8016666666666666,4.006666666666667,0.4008333333333333,21.234166666666667,0.8016666666666666,0.4008333333333333,114.1825,78.52666666666667,84.93666666666667,789.6633333333333,23.2375,233.97416666666666,6.41,0,219.55,13.622499999999999,0,2.8041666666666667,12.019166666666667,13.621666666666666,0,0,0,0,1387.4191666666666,0,16.828333333333333,239.5825,13.220833333333333,0,6.411666666666666,0,0,0,0,0,0,0,109.77416666666666,0,1915.0641666666668,73.31833333333333,0,0,4.4075,949.1175,0,0,0,0,0,0,0,19.63083333333333,0,0,1.6025,0,0,0,0,718.35,0.4008333333333333,0,44.471666666666664,192.3075,0,106.9725,0,0,0,0,0.8016666666666666,15.624166666666667,4.407500000000001,3.205833333333333,8.0125,0,0.4008333333333333,0,3.205833333333333,2.404166666666667,0.4008333333333333,0,0,0,0.4008333333333333,1.2016666666666667,3.6066666666666665,5.608333333333333,0.4008333333333333,58.49333333333333,552.8841666666667,4.4075,221.15333333333334,0,0,0
0,0,5.609999999999999,0,6.41,0,0,3.205,0,10.416666666666666,0,0,0,0.4008333333333333,0,0,0.4008333333333333,0,0,0,0,6.810833333333333,0.4008333333333333,19.230833333333333,0,3.6058333333333334,2.404166666666667,34.055,2917.4674999999997,52.48416666666667,0,3.205,0.4008333333333333,0,0,0,0,568.51,4055.2883333333334,0,1.2025,0,0,0,3.2066666666666666,16.826666666666664,0,0,0,204.72833333333332,0,0,104.9675,0,0,1243.99,0,1.2016666666666667,0,2.404166666666667,0.8016666666666666,0,0,1412.26,0,0,0,0,1.6025,1.2025,0,0,0,228.76749999999998,0,1641.425,245.1925,82.9325,0.8016666666666666,1234.775,0,10.817499999999999,0,0,2.0033333333333334,0.4008333333333333,0,15.224166666666667,0,135.41666666666666,0.4008333333333333,0,0.4008333333333333,0,6.410833333333334,0,0.8016666666666666,1.2025,1.6025,414.2633333333333,0.8016666666666666,0,0,0.4008333333333333,0,4.007499999999999,99.35916666666667,0,0,4.808333333333334,0,103.36749999999999
0,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4008333333333333,0,0,0.8016666666666666,0,0,0,0,0,0,0,0,100.96166666666667,0,0,0,0,0,0,0,0,0,26.843333333333334,11.618333333333334,90.14416666666666,17.629166666666666,1.6033333333333333,0.8016666666666666,2.0041666666666664,0,125,0,0,0,0,3.205,0,0,442.70916666666665,0,4.408333333333333,0,0,0,0.4008333333333333,0,6.01,0,4579.3275,0,0,0,94.15,0,12.421666666666667,0,0,0,0,0,0,0,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.826666666666668,0,4006.8116666666665
0.8016666666666666,0,0,0,43.67,0.4008333333333333,0,0.4008333333333333,0,0.4008333333333333,0,0,0,0.8016666666666666,0,3.205,0,0,0,0,41.6675,253.20416666666668,164.26333333333335,797.2758333333334,48.07666666666667,112.17916666666667,10.416666666666666,0,157.45166666666668,5.208333333333334,0,3.205,0,3.6058333333333334,0,0,0,0,1102.5641666666666,0,12.021666666666667,142.2275,5.609166666666667,0,8.414166666666667,0,0,0,0,0,0,0,109.77666666666667,0,2449.92,16.427500000000002,1.2025,4.006666666666667,2.8049999999999997,1732.7725,0,0,0,0,0,0,0,4.006666666666667,0,0,0,0,0,0,0,673.8791666666666,16.025,0,10.016666666666667,330.12833333333333,0,8.814166666666667,0,0,0,0,1.6025,16.425833333333333,1.2016666666666667,22.436666666666667,15.225,0,0,0,1.2016666666666667,0,0.8016666666666666,0,0,0,0,0,2.0033333333333334,0.4008333333333333,0,122.19583333333334,838.9425,4.809166666666666,216.74666666666667,0,0,0
4.006666666666667,0,0,0,58.093333333333334,0,0,1.6025,0,179.8875,0,0,0,0,0,1.6025,0,0,0,0,0,1.6025,0.4008333333333333,77.32416666666667,2.0033333333333334,3.205833333333333,23.2375,155.0475,3821.7149999999997,50.8825,0,8.414166666666667,0.4008333333333333,0,0,0,0,236.77833333333334,6410.656666666667,0,0.4008333333333333,1.6025,0,0,4.408333333333333,0.4008333333333333,0,0,0,48.07666666666667,0,0,54.4875,0,3.6058333333333334,495.1933333333333,0,1.6025,0,0.8016666666666666,0,0,0,38.060833333333335,0,0,0,1.6025,0.8016666666666666,0,0,0,0,0,0,4865.785833333333,2365.3849999999998,0,2.0033333333333334,1476.7625,0,2.0033333333333334,0,0,3.605,0.4008333333333333,0,4.006666666666667,0,0.8016666666666666,4.8075,3.6058333333333334,1.6025,0,4.8075,0,22.4375,0.8016666666666666,5.609166666666667,55.69,0.4008333333333333,0,1.2025,0,0,2.405,870.9933333333333,0,0.4008333333333333,0,0,2.805833333333333
0,0,2.0033333333333334,0,0,0,0,0,0,0,0,0,0,0,0.4008333333333333,0,0,0,0,0,0,0,0,1.6025,0,0,0,0,5.208333333333333,0,0,0,0,0,0,5.208333333333333,0,61.69916666666667,8.815833333333334,0,0,0,0,0,0,2.405,0,0,0,78.52666666666667,3.205833333333333,0,22.836666666666666,0.4008333333333333,0,188.70166666666665,0,1.2025,0,0,0,0,0.8016666666666666,7.6125,0,1.6025,0,0,0,0,0,0,0,2442.3091666666664,0,372.5983333333333,1848.1566666666665,7.6125,0,332.1325,0,3.205,0,0,0,0,0.4008333333333333,4.8075,0.4008333333333333,2.0033333333333334,0,0,0,0,0,0,0.4008333333333333,0,0,0,0,0,0,0,0,0,10.816666666666666,0,0,3.6075,0,2538.8633333333332
5.208333333333334,0,0,0,17.628333333333334,0,0,7.6125,0.4008333333333333,1.6025,0,0,0,2.0033333333333334,2.0033333333333334,3.6058333333333334,0,2.8049999999999997,0.8016666666666666,0,25.240833333333335,137.01916666666668,49.68,311.69916666666666,81.33,26.0425,2.404166666666667,0,194.71083333333334,34.055,0,0,0,1.6033333333333333,0,0,0,0,1391.8258333333333,0,23.238333333333333,52.48416666666667,16.8275,0,12.020833333333332,0,0,0,0,0,0,0,32.4525,0,1398.6399999999999,70.91416666666666,0,4.006666666666667,10.015833333333333,2579.7266666666665,0,0,0,0,3.6058333333333334,0,0,68.91083333333333,0,0,14.0225,0,0,0,0,235.57666666666668,112.9825,0,59.295833333333334,784.4541666666668,0,196.71583333333334,0,0,0,0,8.413333333333334,10.817499999999999,6.8116666666666665,2.0033333333333334,16.026666666666667,0,0.4008333333333333,0,0.8016666666666666,14.423333333333334,6.810833333333333,0,0,0,8.815,0.4008333333333333,9.215833333333334,28.044999999999998,3.6066666666666665,217.14666666666668,356.17083333333335,16.828333333333333,312.9008333333333,0,0,0
0,0,0.4008333333333333,0,3.6058333333333334,0,0,3.205,0,49.27916666666667,0,0,0,0,0,1.6025,1.2025,0,0,0,0.4008333333333333,0,0,216.74833333333333,0,1.6025,4.006666666666667,45.6725,209.1341666666667,8.815,0,0,0.8016666666666666,0,0,0,0,0,3286.8583333333336,0,0.4008333333333333,0,0,0,2.805833333333333,1.6025,0,0,0,365.7841666666667,0,0,10.8175,0,2.404166666666667,318.10833333333335,0,1.6025,0,13.221666666666668,0,0.4008333333333333,0,315.30333333333334,1.6025,2.0033333333333334,0,8.814166666666667,17.22833333333333,9.615833333333333,0,0.4008333333333333,0,0,0,2583.7341666666666,481.9725,12.82,1.6025,1410.2558333333334,0,3.205,0,0,0,3.6066666666666665,1.6025,1.2025,0,7.2125,0,0,0,0,0,0,1.2025,1.2016666666666667,15.225,0,1.2025,0.4008333333333333,0.4008333333333333,0,0.8016666666666666,4.408333333333333,774.8391666666666,0,0,0,0,105.36916666666667
0,1.6033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8049999999999997,0,0,0,0,0,0,0,0,73.71916666666667,7.213333333333333,0,0,0,0,0,0,1.2025,1.6033333333333333,20.83416666666667,0,30.448333333333334,1.6033333333333333,0,30.85,0,0,47.27583333333333,0,0,0,0,0.8016666666666666,0,0.8016666666666666,103.7675,0,8.813333333333333,0,0,0,0.4008333333333333,0,2.8049999999999997,0,5526.0408333333335,0,2.405,0.8016666666666666,61.69916666666667,0,18.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4008333333333333,0,0,0,0,0,0,0,1.6033333333333333,0,0,12.420833333333333,0,2829.7275
2.8049999999999997,0,0,0,9.215,5.609166666666667,0,18.43,8.814166666666667,2.404166666666667,0,0,0,7.211666666666667,2.8049999999999997,1.6033333333333333,0,17.628333333333334,1.2025,0,31.250833333333333,181.49083333333334,209.13416666666666,316.9075,94.55,78.52583333333334,4.808333333333334,1.2016666666666667,201.5225,4.808333333333334,0,1.6025,0,0.8016666666666666,0,0,0,0,1062.9,0,20.0325,22.435833333333335,33.252500000000005,0,6.010833333333333,0,0,0,0,0,0,0,60.095,0,1584.9358333333334,17.228333333333335,2.0033333333333334,6.410833333333334,10.416666666666668,2465.5458333333336,0,0,0,0.4008333333333333,0.8016666666666666,0,0,15.625833333333333,0.4008333333333333,0,3.2058333333333335,0,0,0,0,431.89,9.615,0,22.035833333333333,392.2275,0,175.88166666666666,0,0,0,0,2.0033333333333334,20.434166666666666,2.8049999999999997,0.8016666666666666,16.426666666666666,0.4008333333333333,0,0,3.205833333333333,4.406666666666666,26.4425,0,0,0,15.225,1.6025,14.023333333333333,31.250833333333333,27.244999999999997,167.86833333333334,372.5966666666667,36.85916666666667,413.46250000000003,0,0,0
0,0,0.8016666666666666,0,19.631666666666668,0,0,7.211666666666667,5.208333333333333,193.91,0,0,0,0,0,0,0,0,1.6025,0,1.6025,0,0,262.82,0.4008333333333333,0.4008333333333333,0,14.423333333333332,244.7925,3.205,0,1.6025,4.006666666666667,0,0,0,0,1.2016666666666667,2652.6441666666665,0,1.6025,1.2025,0,0,0.8016666666666666,5.208333333333334,0,0,1.6025,119.3925,0,0,8.815,0,0,324.51916666666665,0,0.4008333333333333,0,4.006666666666667,0,0,0,25.64,2.404166666666667,0,0,0,10.015833333333333,0.8016666666666666,0,0,0,0.4008333333333333,0,6745.1925,844.15,1.6025,2.0033333333333334,1583.3341666666668,0,13.221666666666666,0,0,0,2.0041666666666664,0,0,0,1.6025,0,0,0,0,0,0,36.05833333333333,1.6033333333333333,4.006666666666667,0,0.4008333333333333,0,0.4008333333333333,0.4008333333333333,0,2.404166666666667,1130.2083333333333,0,0,0,0,106.57083333333334
0,1.2016666666666667,0.8016666666666666,0,0,0,0,0,0,0.4008333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2091666666666665,0,0,0,0,0,0,0,0,53.685833333333335,7.6125,0,0,0,0,0,0,0.8016666666666666,0,13.220833333333333,0,37.66166666666667,0.8016666666666666,0,24.44,0,0,61.69916666666666,0,0,0,0,0.8016666666666666,0,3.6058333333333334,71.715,0,3.605833333333333,0,0,0,3.6058333333333334,0,0,0,4634.615,1.6025,8.814166666666667,115.78583333333334,41.266666666666666,0,112.98166666666667,0,0,0,0,0,0,0,0.8016666666666666,0,0,0,0,0,0,0,0,0,0.4008333333333333,0.4008333333333333,0,0,0,0,0,0,0,0.8016666666666666,0,0.4008333333333333,2.405,0,4768.429166666667
1.6033333333333333,0,0,0,15.492222222222223,0,0,16.025555555555556,0,4.808888888888888,0,0,2.1366666666666667,9.615555555555556,2.672222222222222,0,0,0.5344444444444444,0.5344444444444444,0,13.89,41.13333333333333,180.0211111111111,381.41333333333336,96.15444444444445,192.30555555555554,3.7399999999999998,0,135.68333333333334,9.081111111111111,0,0,0,0.5344444444444444,0,0,0,0,1491.9866666666667,0,5.3422222222222215,24.038888888888888,2.671111111111111,0.5344444444444444,1.6022222222222222,0,0,0,0,0,0,0,12.821111111111112,0,1921.4755555555555,37.394444444444446,0,1.6033333333333333,4.807777777777778,371.26,0,0,0,0,0.5344444444444444,0,0,0.5344444444444444,0,0,2.1366666666666667,0,0,0,0,11.217777777777778,6.944444444444445,0,6.945555555555556,522.97,0,254.80888888888887,0,0,0,0,1.0688888888888888,4.807777777777778,0.5344444444444444,0,8.014444444444445,0.5344444444444444,0,0,0,0.5344444444444444,46.47555555555555,0,0,0,11.753333333333334,1.6022222222222222,6.4111111111111105,10.684444444444445,26.175555555555555,61.43333333333333,1572.1144444444444,68.91111111111111,185.36333333333334,0,0,0
0,2.1366666666666667,0,0,3.2055555555555553,0,0,12.82,0,93.48444444444445,0,0,0,0,0,0,0,0.5344444444444444,0,0,0,0,0.5344444444444444,401.7077777777778,0,0,0.5344444444444444,24.038888888888888,273.50444444444446,11.217777777777778,0,6.944444444444444,6.944444444444445,0,0,0,0,0,1573.1833333333334,0,0.5344444444444444,2.1366666666666667,0,0,0,1.0688888888888888,2.1366666666666667,0,0,60.897777777777776,0,0,5.342222222222222,0,0.5344444444444444,627.1355555555556,0,0,0,36.324444444444445,0.5344444444444444,0,0,205.66222222222223,0,8.546666666666667,0,0,10.149999999999999,22.435555555555556,0,0,0,0.5344444444444444,0,6383.012222222223,77.45777777777778,61.965555555555554,0.5344444444444444,1019.7655555555556,0,22.436666666666667,0,0,0,1.6033333333333333,0,0,0,6.944444444444445,0,0,0,0,0,0,74.25222222222222,0,0.5344444444444444,3.2055555555555557,0,0,0.5344444444444444,0.5344444444444444,0,194.44555555555556,1005.3422222222222,0,0.5344444444444444,0,0,336.5388888888889
0.5344444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.738888888888889,0,0,0,0,0,0,0.5344444444444444,11.753333333333332,44.873333333333335,2.1377777777777776,0,0,0,0,0,0,3.7399999999999998,0.5344444444444444,238.78333333333333,0,24.037777777777777,0.5344444444444444,2.1377777777777776,10.685555555555554,0,0,67.30666666666667,0,0,0,0,0,0,12.287777777777778,425.75,0,9.616666666666667,0,0,0,1.0688888888888888,0,1.0688888888888888,0,4763.888888888889,0,0,0,163.4611111111111,0,3.2055555555555557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2066666666666666,0,0,5.343333333333333,0,5384.082222222222
14.424444444444443,0,0,0,4.807777777777778,13.355555555555556,0,59.82888888888889,0,42.73555555555556,0,0,0,20.833333333333332,30.984444444444442,6.944444444444445,0,0,5.876666666666667,0,37.92666666666667,653.8455555555555,214.2111111111111,386.7511111111111,66.2388888888889,164.53,6.944444444444445,0,805.0211111111112,23.504444444444445,0,12.82,0,2.1366666666666667,0,0,0,0,1710.47,0,33.65222222222222,25.642222222222223,62.501111111111115,0,24.573333333333334,0,0,0,0,0,0,0,21.90222222222222,0,1260.6822222222222,189.10444444444445,0,0,7.478888888888889,885.1488888888889,0,0,0,0,22.435555555555556,0,0,4.807777777777778,0.5344444444444444,0,99.89444444444445,0,0,0,0,423.61111111111114,3.2055555555555557,0,13.88888888888889,616.9866666666667,0,598.8255555555555,0,0,0,0,13.354444444444445,0.5344444444444444,4.807777777777778,2.671111111111111,12.286666666666667,0.5344444444444444,2.671111111111111,0,18.697777777777777,2.1366666666666667,8.547777777777778,0,0,0,68.37666666666667,1.0688888888888888,12.286666666666667,79.59444444444445,65.70555555555556,65.17222222222222,219.01777777777778,53.95333333333333,475.96222222222224,0,0,0
0,0,0.5344444444444444,0,7.478888888888889,0,0,5.875555555555556,0,3.2055555555555557,0,0,0,0,0,0,2.1366666666666667,0,0,0,2.1366666666666667,0,6.41,141.02555555555557,0,3.2055555555555557,2.1366666666666667,0,1076.9244444444444,4.273333333333333,0,8.013333333333334,0,0,0,0,0,11.752222222222223,2219.551111111111,0,0.5344444444444444,2.671111111111111,0,0,0,14.423333333333334,4.273333333333333,0,0,238.24777777777777,0,0.5344444444444444,16.025555555555556,0,2.1366666666666667,1107.9066666666668,0,0,0,8.547777777777778,0,0,0.5344444444444444,2642.0933333333332,0,2.1377777777777776,0,0,0,41.13333333333333,2.671111111111111,0,0,36.32555555555555,0,4298.076666666667,0.5344444444444444,297.00888888888886,4.807777777777778,979.1666666666666,1.0688888888888888,2.1366666666666667,0,0,1.6033333333333333,0.5344444444444444,0,0,0,0,0,0,0,0,0,0,1.0688888888888888,6.41,19.765555555555554,7.478888888888889,0,0,0,0.5344444444444444,0,6.41,516.56,0,0,2.671111111111111,0,1615.3844444444444
0,0,4.273333333333333,0.5344444444444444,0,0,0,0.5344444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0688888888888888,0,0,0,0,13.355555555555556,0,0,0,0,0,0,0.5344444444444444,1.0688888888888888,25.107777777777777,5.342222222222222,0,0,0,0,0,0,1.0688888888888888,8.546666666666667,939.1033333333334,79.0611111111111,12.285555555555556,47.54333333333334,16.026666666666667,3.2066666666666666,5.342222222222222,0,9.615555555555556,0,0,0,0,1.6033333333333333,0,37.39333333333333,2303.418888888889,0,5.342222222222222,0,0,0,0.5344444444444444,0,5.876666666666666,4.273333333333333,300.7477777777778,0,0.5344444444444444,0,37.39555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5344444444444444,0,0,11.753333333333332,0,5767.094444444444
