YearAdj,Season,Secchi,SpCond,WaterTemp,DissOrthophos,DissNitrateNitrite,DissAmmonia
1975,Winter,42.1,1151.65,8,0.09083333333333334,NA,NA
1975,Spring,29.348484848484848,250.0909090909091,13.621212121212121,0.08857142857142858,0.3357142857142857,NA
1975,Summer,33.56060606060606,974.2272727272727,21.21212121212121,0.07071428571428572,0.2169047619047619,NA
1975,Fall,43.89393939393939,1096.939393939394,17.060606060606062,0.07928571428571429,0.30642857142857144,NA
1976,Winter,59.54545454545455,2998.787878787879,9.969696969696969,0.08619047619047619,0.4857142857142857,NA
1976,Spring,37.666666666666664,3673.2727272727275,15.924242424242424,0.07976190476190477,0.3865,NA
1976,Summer,40.36363636363637,4847.515151515152,21.772727272727273,0.10809523809523809,0.28285714285714286,NA
1976,Fall,54.803030303030305,5841.742424242424,19.181818181818183,0.13357142857142856,0.49785714285714283,NA
1977,Winter,57.303030303030305,7606.869565217391,10.090909090909092,0.11619047619047619,0.9042857142857142,NA
1977,Spring,41.666666666666664,7815.787878787879,15.545454545454545,0.09833333333333334,0.753095238095238,NA
1977,Summer,48.515151515151516,8841.575757575758,22.348484848484848,0.10666666666666667,0.4069047619047619,NA
1977,Fall,54.74242424242424,9326.318181818182,18.96969696969697,0.11261904761904762,0.4761904761904762,NA
1978,Winter,29.454545454545453,3640.5757575757575,11.454545454545455,0.14142857142857143,1.2576190476190476,NA
1978,Spring,31.87878787878788,313.6363636363636,16.318181818181817,0.1019047619047619,0.5085714285714286,NA
1978,Summer,28.09090909090909,3481.530303030303,22.303030303030305,0.08476190476190476,0.29119047619047617,NA
1978,Fall,38.484848484848484,2885.212121212121,18.333333333333332,0.08523809523809524,0.29214285714285715,NA
1979,Winter,30.53125,1312.4242424242425,9.757575757575758,0.11666666666666667,0.7728571428571429,0.19727272727272727
1979,Spring,34.166666666666664,730.0757575757576,16.015151515151516,0.07476190476190477,0.4521428571428571,0.062142857142857146
1979,Summer,29.609375,3724.25,22.453125,0.07210526315789474,0.19025,0.03325
1979,Fall,43.63636363636363,4477.636363636364,18.78787878787879,0.09285714285714286,0.3092857142857143,0.06476190476190477
1980,Winter,32.166666666666664,1935.3181818181818,10.681818181818182,0.08214285714285714,0.38571428571428573,0.09142857142857143
1980,Spring,39.42424242424242,364.74242424242425,15.681818181818182,0.06476190476190477,0.31452380952380954,0.05261904761904762
1980,Summer,35.666666666666664,1562.4242424242425,21.515151515151516,0.07823529411764706,0.2769047619047619,0.04142857142857143
1980,Fall,40.5,2880.181818181818,17.151515151515152,0.08047619047619048,0.28825,0.055
1981,Winter,42.878787878787875,2902.212121212121,10.424242424242424,0.10904761904761905,0.6247619047619047,0.1438095238095238
1981,Spring,39.015151515151516,2067.909090909091,17.37878787878788,0.11095238095238096,0.4788095238095238,0.10095238095238096
1981,Summer,37.09090909090909,4404.469696969697,22.87878787878788,0.10285714285714286,0.27095238095238094,0.04071428571428572
1981,Fall,47.36363636363637,4918.212121212121,18.772727272727273,0.09952380952380953,0.36452380952380953,0.095
1982,Winter,36,631.2424242424242,10.666666666666666,0.1031578947368421,0.6561904761904762,0.17238095238095238
1982,Spring,44.274193548387096,189.796875,15.125,0.0815,0.28675,0.0825
1982,Summer,34.39393939393939,796.969696969697,21.863636363636363,0.07261904761904762,0.29833333333333334,0.0530952380952381
1982,Fall,50.54545454545455,471.5,17.515151515151516,0.06095238095238095,0.24333333333333335,0.0445
1983,Winter,29.6875,196.09375,10.28125,0.0775,0.428,0.1055
1983,Spring,39.57575757575758,205.57575757575756,13.757575757575758,0.078,0.3142857142857143,0.08952380952380952
1983,Summer,49.21212121212121,240.12121212121212,22.393939393939394,0.04476190476190476,0.2042857142857143,0.04238095238095238
1983,Fall,58.81818181818182,206.54545454545453,18.575757575757574,0.05285714285714286,0.3280952380952381,0.05047619047619048
1984,Winter,46.90909090909091,272.969696969697,10.484848484848484,0.05047619047619048,0.4761904761904762,0.08047619047619048
1984,Spring,56.03030303030303,1335.7575757575758,15.878787878787879,0.07428571428571429,0.40809523809523807,0.0755
1984,Summer,45.95454545454545,2138.3030303030305,22.96969696969697,0.08523809523809524,0.2845238095238095,0.05631578947368421
1984,Fall,52.8125,1775.8636363636363,18.333333333333332,0.08142857142857143,0.3654761904761905,0.08119047619047619
1985,Winter,58.36363636363637,1134.4242424242425,9.151515151515152,0.10571428571428572,0.6023809523809524,0.19047619047619047
1985,Spring,59.31818181818182,2888.742424242424,16.227272727272727,0.10300000000000001,0.49714285714285716,0.12880952380952382
1985,Summer,53.07575757575758,3872.1363636363635,22.59090909090909,0.09380952380952381,0.4185714285714286,0.051666666666666666
1985,Fall,76.34848484848484,5776.893939393939,16.863636363636363,0.098,0.29675,0.05825
1986,Winter,63.45454545454545,3675.848484848485,10.484848484848484,0.1519047619047619,0.7380952380952381,0.2357142857142857
1986,Spring,36.40625,504.8333333333333,16.348484848484848,0.06476190476190476,0.31666666666666665,0.058095238095238096
1986,Summer,31.863636363636363,1990.530303030303,21.833333333333332,0.06595238095238096,0.32952380952380955,0.032380952380952385
1986,Fall,41.515151515151516,2473.9848484848485,17.075757575757574,0.0719047619047619,0.3738095238095238,0.0680952380952381
1987,Winter,60.53125,4152.375,10.5625,0.10380952380952381,0.6495238095238095,0.17904761904761904
1987,Spring,56.78787878787879,2869.5151515151515,17.59090909090909,0.10714285714285715,0.6685714285714286,0.1219047619047619
1987,Summer,45.56060606060606,5217.121212121212,21.833333333333332,0.09714285714285714,0.46880952380952384,0.04642857142857143
1987,Fall,61.921875,7126.515151515152,19.333333333333332,0.085,0.49404761904761907,0.13285714285714287
1988,Winter,54.28125,5952.969696969697,11.454545454545455,0.11190476190476191,0.628095238095238,0.16
1988,Spring,51.56060606060606,4983.212121212121,17.393939393939394,0.12,0.5845238095238096,0.10857142857142857
1988,Summer,41.196969696969695,5467.954545454545,22.060606060606062,0.125,0.41833333333333333,0.04523809523809524
1988,Fall,60.31818181818182,7301.333333333333,19.242424242424242,0.11880952380952381,0.4819047619047619,0.10763157894736843
1989,Winter,64.21875,8079.181818181818,9.606060606060606,0.14238095238095239,0.6680952380952381,0.19952380952380952
1989,Spring,49.121212121212125,1224.2727272727273,17.136363636363637,0.11571428571428571,0.5454761904761904,0.11836190476190477
1989,Summer,45.40909090909091,3050.4848484848485,21.78787878787879,0.09285714285714286,0.29285714285714287,0.0390952380952381
1989,Fall,64.63636363636364,5207.772727272727,18.545454545454547,0.10571428571428572,0.4107142857142857,0.11220238095238096
1990,Winter,70.84375,4480.818181818182,10.757575757575758,0.1138095238095238,0.4857142857142857,0.17904761904761904
1990,Spring,58.07575757575758,5686.378787878788,17.363636363636363,0.09441428571428571,0.4895880952380952,0.08668571428571428
1990,Summer,48.121212121212125,4671.681818181818,22.53030303030303,0.12142857142857143,0.46309523809523806,0.03484761904761905
1990,Fall,75.75757575757575,7031.924242424242,18.151515151515152,0.12277777777777778,0.4602380952380952,0.05715
1991,Winter,85.84848484848484,8469.545454545454,10.181818181818182,0.14047619047619048,0.5695238095238095,0.24904761904761905
1991,Spring,43.78787878787879,3711.969696969697,15.196969696969697,0.1661904761904762,0.8461904761904762,0.24285714285714285
1991,Summer,46.39393939393939,5422.454545454545,21.681818181818183,0.1442857142857143,0.5085714285714286,0.06580952380952382
1991,Fall,66.3030303030303,7160.772727272727,19.696969696969695,0.11761904761904762,0.4760404761904762,0.09180714285714285
1992,Winter,75.15151515151516,4895,10.878787878787879,0.1380952380952381,0.7690476190476191,0.22285714285714286
1992,Spring,46.18181818181818,3373.621212121212,18.227272727272727,0.12238095238095238,0.6160880952380953,0.14466428571428572
1992,Summer,55.696969696969695,6253.121212121212,22.90909090909091,0.13666666666666666,0.38857142857142857,0.035738095238095235
1992,Fall,73.54545454545455,7078.484848484848,20.12121212121212,0.11714285714285715,0.5595238095238095,0.07695
1993,Winter,47.484848484848484,3090.787878787879,11.06060606060606,0.15541428571428573,0.8523809523809524,0.27136190476190475
1993,Spring,57.27272727272727,413.27272727272725,17.12121212121212,0.0761904761904762,0.5437666666666667,0.08226190476190476
1993,Summer,53.75757575757576,1022.8181818181819,21.727272727272727,0.06095238095238095,0.22332857142857143,0.03601190476190476
1993,Fall,68.18181818181819,4380.969696969697,19.454545454545453,0.06523809523809523,0.49476190476190474,0.09537619047619048
1994,Winter,82.78787878787878,4923.909090909091,9.757575757575758,0.09333333333333334,0.6547619047619048,0.29428571428571426
1994,Spring,61.515151515151516,1822.5757575757575,16.818181818181817,0.09,0.703,0.1405
1994,Summer,55.93939393939394,5705.060606060606,22.71212121212121,0.10214285714285715,0.4838095238095238,0.048600000000000004
1994,Fall,88.3030303030303,6594,16.53030303030303,0.08789473684210526,0.40825,0.0975
1995,Winter,46.303030303030305,1678.121212121212,10.787878787878787,0.11333333333333333,0.7647619047619048,0.1761904761904762
1995,Spring,45,172.24242424242425,14.484848484848484,0.08666666666666667,0.3314285714285714,0.08411904761904762
1995,Summer,53.5,690.5,21.8125,0.051000000000000004,0.269,0.049255
1995,Fall,66.72727272727273,1913.8181818181818,18.848484848484848,0.053809523809523814,0.3485714285714286,0.09142857142857143
1996,Winter,33.8125,446.42424242424244,12,0.1219047619047619,0.76,0.24523809523809526
1996,Spring,58.03030303030303,387.03225806451616,16.881818181818183,0.05476190476190476,0.43047619047619046,0.040952380952380955
1996,Summer,57.666666666666664,1575.090909090909,23,0.06380952380952382,0.37952380952380954,0.04238095238095238
1996,Fall,66.1875,4845.032258064516,17.493939393939392,0.07,0.4342857142857143,0.12571428571428572
1997,Winter,35.53125,223.5,11.459375,0.0845,0.5805,0.128
1997,Spring,48.57575757575758,1305.28125,17.43030303030303,0.05523809523809524,0.5947619047619047,0.0680952380952381
1997,Summer,51.21875,2723.9032258064517,22.728125,0.08,0.507,0.061000000000000006
1997,Fall,75.60606060606061,5322.757575757576,19.60909090909091,0.07571428571428572,0.4938095238095238,0.10285714285714286
1998,Winter,44.54545454545455,1912.65625,10.575757575757576,0.11571428571428571,0.7876190476190477,0.1641952380952381
1998,Spring,48.6551724137931,218.5,15.042,0.061,0.4685714285714286,0.06
1998,Summer,41.78787878787879,438.3666666666667,22.908214285714287,0.05761904761904762,0.2914285714285714,0.04828095238095238
1998,Fall,49.61290322580645,1497.6333333333334,17.687333333333335,0.057,0.4365,0.113
1999,Winter,51.51851851851852,1644.892857142857,8.841481481481482,0.05470588235294118,0.6552941176470588,0.14470588235294118
1999,Spring,47.45454545454545,441.27272727272725,13.302424242424243,0.04,0.4095238095238095,0.07142857142857142
1999,Summer,39.696969696969695,1239.03125,21.241212121212122,0.06190476190476191,0.4542857142857143,0.060476190476190475
1999,Fall,61.67741935483871,5230.65625,18.525,0.06285714285714286,0.5404761904761904,0.1757142857142857
2000,Winter,61.75,3156.5757575757575,10.611515151515151,0.10238095238095238,0.6814285714285714,0.2904761904761905
2000,Spring,51.21212121212121,490.3636363636364,16.144242424242425,0.058095238095238096,0.3361904761904762,0.06703809523809524
2000,Summer,46.78787878787879,2042.8181818181818,22.003030303030304,0.07047619047619048,0.4661904761904762,0.0676
2000,Fall,55.63333333333333,4629.484848484848,18.806060606060605,0.06285714285714286,0.47619047619047616,0.11163333333333333
2001,Winter,76.28125,6366.096774193548,9.923125,0.08476190476190476,0.6757142857142857,0.3504761904761905
2001,Spring,41.07272727272727,1699.090909090909,16.825454545454544,0.07857142857142857,0.7128571428571429,0.11476190476190476
2001,Summer,48.81818181818182,3876.6666666666665,22.185151515151514,0.09095238095238095,0.5942857142857143,0.07523809523809524
2001,Fall,61.03030303030303,6956.575757575758,19.172121212121212,0.0719047619047619,0.59,0.10857142857142857
2002,Winter,43.1875,1475.5454545454545,10.433030303030304,0.11047619047619048,0.8323809523809523,0.2480952380952381
2002,Spring,49.21212121212121,1651.1515151515152,15.69818181818182,0.06408095238095238,0.5885714285714286,0.13748095238095237
2002,Summer,51.21212121212121,3526.787878787879,22.687878787878788,0.08285714285714285,0.4866666666666667,0.053680952380952385
2002,Fall,65.4375,6130.28125,18.6284375,0.0735,0.5385,0.167
2003,Winter,59.0625,2835.818181818182,11.163636363636364,0.07852857142857143,0.7871428571428571,0.29333333333333333
2003,Spring,69.57575757575758,1457.4848484848485,15.8,0.05242857142857143,0.5733333333333334,0.13573333333333334
2003,Summer,56.24242424242424,1248.990909090909,22.681818181818183,0.07809523809523809,0.36,0.06142857142857143
2003,Fall,87.4375,5597.972727272727,19.044242424242423,0.07571428571428572,0.47,0.08571428571428572
2004,Winter,54.36363636363637,1211.8484848484848,10.80121212121212,0.10523809523809524,0.8352380952380952,0.3904761904761905
2004,Spring,54.84848484848485,734.0909090909091,18.036363636363635,0.06095238095238095,0.5233333333333333,0.09625714285714286
2004,Summer,56.18181818181818,4034.5151515151515,22.07151515151515,0.07238095238095238,0.508095238095238,0.08616190476190476
2004,Fall,79.78787878787878,5723.939393939394,17.62272727272727,0.07714285714285715,0.6142857142857143,0.15047619047619049
2005,Winter,62.36363636363637,2454.3030303030305,10.465151515151515,0.0980952380952381,0.8561904761904762,0.2361904761904762
2005,Spring,72.60606060606061,544.060606060606,16.824545454545454,0.05380952380952381,0.4257142857142857,0.08793333333333334
2005,Summer,68.24242424242425,2106.3030303030305,22.465757575757575,0.058095238095238096,0.29238095238095235,0.06070476190476191
2005,Fall,84.66666666666667,4983.090909090909,17.560303030303032,0.06142857142857143,0.49333333333333335,0.1221904761904762
2006,Winter,56.36363636363637,1472.1818181818182,10.51848484848485,0.06190476190476191,0.6104761904761905,0.22745238095238093
2006,Spring,58.36363636363637,167.78787878787878,15.507878787878788,0.04523809523809524,0.22523809523809524,0.043333333333333335
2006,Summer,52.27272727272727,1403.7575757575758,23.172727272727272,0.05285714285714286,0.2866666666666667,0.07302380952380952
2006,Fall,73.33333333333333,4117.636363636364,18.412121212121214,0.051904761904761905,0.4504761904761905,0.08857142857142858
2007,Winter,77.93939393939394,4115.636363636364,9.93030303030303,0.05520952380952381,0.8176190476190476,0.1587
2007,Spring,67.75757575757575,1874.7575757575758,16.363636363636363,0.0642857142857143,0.6961904761904761,0.07410476190476191
2007,Summer,65.18181818181819,3483.181818181818,21.545454545454547,0.06666666666666667,0.49714285714285716,0.06571428571428571
2007,Fall,97.18181818181819,5118.515151515152,18.03939393939394,0.05952380952380953,0.5823809523809523,0.07428571428571429
2008,Winter,50.21212121212121,3125.030303030303,9.56060606060606,0.08714285714285715,1.1061904761904762,0.16142857142857142
2008,Spring,53.333333333333336,2395.5757575757575,15.848484848484848,0.06571428571428571,0.7504761904761905,0.06666666666666667
2008,Summer,64.72727272727273,4418.363636363636,22.154545454545456,0.07666666666666667,0.6038095238095238,0.04666666666666667
2008,Fall,92.63636363636364,6262.969696969697,19.75151515151515,0.07380952380952381,0.6804761904761905,0.07428571428571429
2009,Winter,91.93939393939394,5489.272727272727,10.736363636363636,0.07761904761904762,1.1304761904761904,0.14105238095238096
2009,Spring,73.27272727272727,1520.3030303030303,16.563636363636363,0.07285714285714286,0.6204761904761905,0.05952380952380953
2009,Summer,79.6969696969697,3234,22.181818181818183,0.05904761904761905,0.3019047619047619,0.04
2009,Fall,100.87096774193549,5559.454545454545,18.893939393939394,0.06380952380952382,0.47000000000000003,0.06314761904761905
2010,Winter,77.75757575757575,4534.30303030303,9.984848484848484,0.06571428571428571,0.8114285714285714,0.12000000000000001
2010,Spring,75.45454545454545,720.6666666666666,14.845454545454546,0.07095238095238096,0.5347619047619048,0.06453333333333333
2010,Summer,80.66666666666667,2015.7878787878788,21.272121212121213,0.05904761904761905,0.3314285714285714,0.04176666666666667
2010,Fall,117.81818181818181,5482.272727272727,18.957575757575757,0.05952380952380953,0.5423809523809524,0.051904761904761905
2011,Winter,85.03030303030303,2093.060606060606,10.44030303030303,0.049523809523809526,0.5009523809523809,0.09523809523809525
2011,Spring,89.15151515151516,241.63636363636363,15.066666666666666,0.04523809523809524,0.2542857142857143,0.04285714285714286
2011,Summer,91.87878787878788,780.939393939394,20.887878787878787,0.048095238095238094,0.21142857142857144,0.02921904761904762
2011,Fall,122,2667.4375,18.3359375,0.05047619047619047,0.34523809523809523,0.05761904761904762
2012,Winter,103.75757575757575,4772.454545454545,9.925757575757576,0.06904761904761905,0.7719047619047619,0.12333333333333334
2012,Spring,78.54545454545455,1306.909090909091,15.836363636363636,0.05857142857142857,0.611904761904762,0.07476190476190477
2012,Summer,93.33333333333333,3048.030303030303,22.025454545454547,0.06761904761904762,0.35,0.05115714285714286
2012,Fall,131.15151515151516,5665.636363636364,19.75,0.08619047619047619,0.4623809523809524,0.06483333333333334
2013,Winter,72.66666666666667,1593.7575757575758,10.754545454545454,0.08619047619047619,0.8709523809523809,0.13857142857142857
2013,Spring,95.18181818181819,3202.6969696969695,17.772727272727273,0.07904761904761905,0.6152380952380953,0.07048095238095238
2013,Summer,77.39393939393939,3794.090909090909,22.048484848484847,0.09714285714285714,0.3871428571428571,0.03986666666666667
2013,Fall,100.24242424242425,6141.090909090909,18.006969696969698,0.10238095238095238,0.4488857142857143,0.06761904761904762
2014,Winter,124.42424242424242,7336,9.692121212121211,0.09523809523809525,1.0076190476190476,0.15523809523809523
2014,Spring,91.93939393939394,3293.6060606060605,17.112121212121213,0.10380952380952381,0.9057142857142857,0.09
2014,Summer,95.33333333333333,6563.848484848485,22.612121212121213,0.10904761904761905,0.4066666666666667,0.025323809523809523
2014,Fall,124.06060606060606,7332.515151515152,20.44848484848485,0.12285714285714286,0.4742857142857143,0.04690476190476191
2015,Winter,50.484848484848484,2792.3939393939395,12.192727272727273,0.1280952380952381,1.1042857142857143,0.16095238095238096
2015,Spring,68.9090909090909,5903.757575757576,17.39787878787879,0.1,0.6928571428571428,0.08238095238095239
2015,Summer,75.51515151515152,7485.636363636364,22.60333333333333,0.11619047619047619,0.4785714285714286,0.0407047619047619
2015,Fall,97.81818181818181,8168.575757575758,20.272727272727273,0.12428571428571429,0.5317285714285714,0.03756190476190476
2016,Winter,71.6969696969697,5818.30303030303,10.288787878787879,0.07428571428571429,0.7504761904761905,0.12142857142857143
2016,Spring,75.45454545454545,2014.7272727272727,17.676060606060606,0.06857142857142857,0.43383809523809524,0.07735238095238095
2016,Summer,79.51515151515152,3540.6969696969695,22.14030303030303,0.06619047619047619,0.21857142857142858,0.046
2016,Fall,124.18181818181819,6235.878787878788,18.61939393939394,0.11095238095238096,0.45904761904761904,0.07142857142857142
2017,Winter,59.39393939393939,2115,10.315151515151515,0.09666666666666666,0.6076190476190476,0.1019047619047619
2017,Spring,75.51515151515152,162.78787878787878,14.895454545454545,0.07238095238095238,0.2995238095238095,0.0419047619047619
2017,Summer,84.96969696969697,1918.4545454545455,22.208181818181817,0.07095238095238095,0.2073684210526316,0.049523809523809526
2017,Fall,111.87878787878788,2786.2727272727275,18.63030303030303,0.08666666666666667,0.4661904761904762,0.07380952380952381
2018,Winter,113.0909090909091,4483.060606060606,11.126363636363637,0.09428571428571429,0.7352380952380952,0.12095238095238095
2018,Spring,103.27272727272727,1673.060606060606,15.886363636363637,0.07952380952380952,0.46285714285714286,0.0717
2018,Summer,96.84848484848484,3515.6363636363635,22.31060606060606,0.09719047619047619,0.35090952380952384,0.047714285714285716
2018,Fall,124.9090909090909,6397.575757575758,17.174848484848486,0.11442857142857142,0.5345238095238095,0.07847619047619048
2019,Winter,84.12121212121212,3494.757575757576,10.246060606060606,0.1130952380952381,0.87955,0.14304761904761906
2019,Spring,80.96969696969697,182.8181818181818,14.93878787878788,0.06151904761904762,0.30156190476190475,0.04043809523809524
2019,Summer,94.18181818181819,1425.4242424242425,22.515454545454546,0.07128571428571429,0.19773333333333334,0.02977142857142857
2019,Fall,118,2580.7272727272725,18.74848484848485,0.077,0.34135333333333334,0.05982
2020,Winter,96.18181818181819,4263.393939393939,10.594545454545454,0.0859047619047619,0.7390714285714286,0.17176470588235293
2020,Spring,133.0909090909091,4361.181818181818,13.412727272727272,0.07014285714285715,0.61,0.166
2020,Summer,106.96969696969697,4283.909090909091,22.984545454545454,0.09251428571428572,0.3077761904761905,0.0353
2020,Fall,138.36363636363637,6417.636363636364,19.71181818181818,0.12052380952380952,0.5332190476190476,0.050614285714285716
2021,Winter,181.33333333333334,2897.3333333333335,11.34,0.051,0.31,0.0391
2021,Spring,96.42424242424242,5284.151515151515,15.926363636363636,0.12114285714285714,0.8147142857142857,0.07486190476190477
2021,Summer,99.21212121212122,7356.848484848485,22.42878787878788,0.11752380952380953,0.3263,0.035647619047619046
2021,Fall,90.375,7273,18.420909090909092,0.129,0.5314476190476191,0.06256666666666666
